,geo,year,siec,fuel,unit,GFC_ELC,GEP_RED,electricity_consumption,GHP_RED,FC_IND_OTH_E,GFC_HEAT_CL_E,heat_consumption,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_NMULTI,GFC_TRA_E_MULTI,transport_consumption,all_sectors_consumption
3230,SI,2017,R5300,Biogases,TJ,,"468,3960000000001","468,3960000000001","220,64436","52,209396000000005",,"272,853756","0,0","0,0","0,0",,,"0,0","741,2497560000002"
3231,SI,2017,RA000,Renewables and biofuels,TJ,,"18138,751200000002","18138,751200000002",,,"26274,305267999993","26274,305267999993",,,,"1283,631012","2077,07148","1283,631012","45696,68748"
3232,SI,2017,TOTAL,Total,TJ,"55936,764",,"55936,764",,,"79032,33954","79032,33954",,,,"80390,53746","80788,409064","80390,53746","215359,64100000003"
3233,SI,2017,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3234,SI,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"526,0644","526,0644","1200,14622","20639,165544000003",,"21839,311764000002",,,,,,,"22365,376164000005"
3235,SI,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","3014,496",,,"3014,496","3014,496"
3236,SI,2018,R5300,Biogases,TJ,,"427,8492","427,8492","220,602492","61,420356000000005",,"282,02284800000007","0,0","0,0","0,0",,,"0,0","709,8720480000001"
3237,SI,2018,RA000,Renewables and biofuels,TJ,,"18199,0116","18199,0116",,,"24626,171448","24626,171448",,,,"3283,539768","4517,97588","3283,539768","46108,722816"
3238,SI,2018,TOTAL,Total,TJ,"56303,64360000001",,"56303,64360000001",,,"77915,426904","77915,426904",,,,"81689,785236","82079,953128","81689,785236","215908,85574"
3239,SI,2018,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3240,SK,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"10,8","10,8","1140,986736","12981,005928",,"14121,992664000001",,,,,,,"14132,792664000002"
3241,SK,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","41,868",,,"41,868","41,868"
3242,SK,2004,R5300,Biogases,TJ,,"7,2","7,2","0,0","205,99056000000002",,"205,99056000000002","0,0","0,0","0,0",,,"0,0","213,19056"
3243,SK,2004,RA000,Renewables and biofuels,TJ,,"15857,859599999996","15857,859599999996",,,"14639,020596","14639,020596",,,,"446,35474800000003","983,6886600000001","446,35474800000003","30943,234943999996"
3244,SK,2004,TOTAL,Total,TJ,"102952,8",,"102952,8",,,"289172,8557","289172,8557",,,,"65027,242332","65564,576244","65027,242332","457152,898032"
3245,SK,2004,W6210,Renewable municipal waste,TJ,,"53,99999999999999","53,99999999999999","116,01622800000003","0,0",,"116,01622800000003",,,,,,,"170,016228"
3246,SK,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"14,4","14,4","1673,0034120000003","13126,999644000001",,"14800,003056000001",,,,,,,"14814,403056000001"
3247,SK,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","467,66556",,,"467,66556","467,66556"
3248,SK,2005,R5300,Biogases,TJ,,"18,0","18,0","134,98243200000002","38,979108000000004",,"173,96154","0,0","0,0","0,0",,,"0,0","191,96154"
3249,SK,2005,RA000,Renewables and biofuels,TJ,,"15910,113599999999","15910,113599999999",,,"15341,607504000003","15341,607504000003",,,,"794,4453000000001","1217,8145160000001","794,4453000000001","32046,166404000003"
3250,SK,2005,TOTAL,Total,TJ,"101113,2",,"101113,2",,,"304938,87912","304938,87912",,,,"72924,803172","73348,13052","72924,803172","478976,88229200005"
3251,SK,2005,W6210,Renewable municipal waste,TJ,,"82,8","82,8","107,01460800000001","0,0",,"107,01460800000001",,,,,,,"189,81460800000002"
3252,SK,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1321,2","1321,2","1468,0176840000001","11219,995980000002",,"12688,013664",,,,,,,"14009,213664"
3253,SK,2006,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","1681,8375600000002",,,"1681,8375600000002","1681,8375600000002"
3254,SK,2006,R5300,Biogases,TJ,,"29,930400000000002","29,930400000000002","54,00972","201,00826800000002",,"255,01798800000003","0,0","0,0","0,0",,,"0,0","284,948388"
3255,SK,2006,RA000,Renewables and biofuels,TJ,,"17247,2508","17247,2508",,,"13282,999812000002","13282,999812000002",,,,"2022,9361560000002","2474,5244040000002","2022,9361560000002","32553,186768000003"
3256,SK,2006,TOTAL,Total,TJ,"104112,0",,"104112,0",,,"298397,674008","298397,674008",,,,"74653,7841","75105,414216","74653,7841","477163,458108"
3257,SK,2006,W6210,Renewable municipal waste,TJ,,"82,8","82,8","106,009776","0,0",,"106,009776",,,,,,,"188,80977600000003"
3258,SK,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1587,6","1587,6","1589,979168","15255,987444",,"16845,966612",,,,,,,"18433,566612"
3259,SK,2007,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","2490,7273200000004",,,"2490,7273200000004","2490,7273200000004"
3260,SK,2007,R5300,Biogases,TJ,,"39,6","39,6","109,987236","94,99849200000001",,"204,985728","0,0","0,0","0,0",,,"0,0","244,58572800000002"
3261,SK,2007,RA000,Renewables and biofuels,TJ,,"17556,804","17556,804",,,"17385,980076","17385,980076",,,,"2836,682604","3291,9133680000004","2836,682604","37779,466680000005"
3262,SK,2007,TOTAL,Total,TJ,"106621,2",,"106621,2",,,"278958,780288","278958,780288",,,,"81957,321756","82412,510652","81957,321756","467537,302044"
3263,SK,2007,W6210,Renewable municipal waste,TJ,,"79,2","79,2","80,009748","0,0",,"80,009748",,,,,,,"159,20974800000002"
3264,SK,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1727,9999999999998","1727,9999999999998","1910,01816","14181,989508",,"16092,007668",,,,,,,"17820,007668000002"
3265,SK,2008,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","3025,80036",,,"3025,80036","3025,80036"
3266,SK,2008,R5300,Biogases,TJ,,"53,99999999999999","53,99999999999999","161,98729200000002","127,990476",,"289,977768","0,0","0,0","0,0",,,"0,0","343,977768"
3267,SK,2008,RA000,Renewables and biofuels,TJ,,"17934,1524","17934,1524",,,"16931,00052","16931,00052",,,,"3360,241944","3794,371236","3360,241944","38225,394864"
3268,SK,2008,TOTAL,Total,TJ,"105411,6",,"105411,6",,,"277674,98180400004","277674,98180400004",,,,"88253,808408","88687,93770000001","88253,808408","471340,39021200006"
3269,SK,2008,W6210,Renewable municipal waste,TJ,,"79,2","79,2","125,01784800000001","205,99056000000002",,"331,00840800000003",,,,,,,"410,208408"
3270,SK,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"1774,8","1774,8","2405,986488","18293,008428",,"20698,994916",,,,,,,"22473,794916"
3271,SK,2009,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","3535,7526000000003",,,"3535,7526000000003","3535,7526000000003"
3272,SK,2009,R5300,Biogases,TJ,,"79,2","79,2","19,008072000000002","401,011704",,"420,01977600000004","0,0","0,0","0,0",,,"0,0","499,219776"
3273,SK,2009,RA000,Renewables and biofuels,TJ,,"17415,1836","17415,1836",,,"21718,983132","21718,983132",,,,"3855,540384","4259,901528","3855,540384","42989,707116"
3274,SK,2009,TOTAL,Total,TJ,"98031,6",,"98031,6",,,"265589,78360400005","265589,78360400005",,,,"79005,54402","79409,90516400001","79005,54402","442626,92762400006"
3275,SK,2009,W6210,Renewable municipal waste,TJ,,"79,2","79,2","56,01938400000001","330,00357600000007",,"386,0229600000001",,,,,,,"465,2229600000001"
3276,SK,2010,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"2181,6","2181,6","4056,0043680000003","17722,012644000002",,"21778,017012",,,,,,,"23959,617012000002"
3277,SK,2010,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","4044,0301200000004",,,"4044,0301200000004","4044,0301200000004"
3278,SK,2010,R5300,Biogases,TJ,,"122,4","122,4","70,003296","224,998632",,"295,00192799999996","0,0","0,0","0,0",,,"0,0","417,401928"
3279,SK,2010,RA000,Renewables and biofuels,TJ,,"18239,522400000005","18239,522400000005",,,"22864,994028","22864,994028",,,,"4403,508768000001","4867,531812","4403,508768000001","45508,025196"
3280,SK,2010,TOTAL,Total,TJ,"102618,0",,"102618,0",,,"289490,089536","289490,089536",,,,"91507,831236","91971,85428","91507,831236","483615,92077200004"
3281,SK,2010,W6210,Renewable municipal waste,TJ,,"79,2","79,2","52,000056","351,984276",,"403,98433200000005",,,,,,,"483,18433200000004"
3282,SK,2011,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"2455,2000000000003","2455,2000000000003","4248,011016","17738,006220000003",,"21986,017236000003",,,,,,,"24441,217236000004"
3283,SK,2011,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","4198,10436",,,"4198,10436","4198,10436"
3284,SK,2011,R5300,Biogases,TJ,,"406,8","406,8","153,99050400000002","796,9992480000001",,"950,9897520000002","0,0","0,0","0,0",,,"0,0","1357,7897520000001"
3285,SK,2011,RA000,Renewables and biofuels,TJ,,"20164,752","20164,752",,,"23501,010816","23501,010816",,,,"4597,357608","5113,506312","4597,357608","48263,120424"
3286,SK,2011,TOTAL,Total,TJ,"104454,0",,"104454,0",,,"253852,75969200002","253852,75969200002",,,,"88773,72523200001","89289,873936","88773,72523200001","447080,48492400005"
3287,SK,2011,W6210,Renewable municipal waste,TJ,,"86,4","86,4","47,980728","139,00176",,"186,982488",,,,,,,"273,382488"
3288,SK,2012,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"2606,4","2606,4","7224,993288","13417,01928",,"20642,012568",,,,,,,"23248,412568"
3289,SK,2012,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","3941,8722000000002",,,"3941,8722000000002","3941,8722000000002"
3290,SK,2012,R5300,Biogases,TJ,,"683,9999999999999","683,9999999999999","111,9969","817,012152",,"929,009052","0,0","0,0","0,0",,,"0,0","1613,0090519999999"
3291,SK,2012,RA000,Renewables and biofuels,TJ,,"20735,416800000006","20735,416800000006",,,"22118,990004","22118,990004",,,,"4371,479748000001","4907,013336","4371,479748000001","47225,88655200001"
3292,SK,2012,TOTAL,Total,TJ,"103395,6",,"103395,6",,,"251258,618412","251258,618412",,,,"87184,8765","87692,35852800001","87184,8765","441839,094912"
3293,SK,2012,W6210,Renewable municipal waste,TJ,,"97,2","97,2","47,980728","125,980812",,"173,96153999999999",,,,,,,"271,16154"
3294,SK,2013,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"2437,2000000000003","2437,2000000000003","7066,983456000001","12221,980956000005",,"19288,964412000005",,,,,,,"21726,164412000006"
3295,SK,2013,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","4275,14148",,,"4275,14148","4275,14148"
3296,SK,2013,R5300,Biogases,TJ,,"766,8000000000001","766,8000000000001","116,97919200000001","228,01312800000008",,"344,9923200000001","0,0","0,0","0,0",,,"0,0","1111,7923200000002"
3297,SK,2013,RA000,Renewables and biofuels,TJ,,"21419,3232","21419,3232",,,"20241,50328","20241,50328",,,,"4751,557452","5463,229716","4751,557452","46412,383932000004"
3298,SK,2013,TOTAL,Total,TJ,"102978,0",,"102978,0",,,"257028,614964","257028,614964",,,,"87328,35813600001","87945,91113600001","87328,35813600001","447334,9731"
3299,SK,2013,W6210,Renewable municipal waste,TJ,,"75,60000000000001","75,60000000000001","27,00486","149,00821200000001",,"176,01307200000002",,,,,,,"251,61307200000005"
3300,SK,2014,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3297,6","3297,6","4752,018","15375,018168",,"20127,036168000002",,,,,,,"23424,636168"
3301,SK,2014,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","5698,653480000001",,,"5698,653480000001","5698,653480000001"
3302,SK,2014,R5300,Biogases,TJ,,"1724,4","1724,4","328,998744","158,00983200000002",,"487,008576","0,0","0,0","0,0",,,"0,0","2211,4085760000003"
3303,SK,2014,RA000,Renewables and biofuels,TJ,,"23258,822400000005","23258,822400000005",,,"21032,012988000002","21032,012988000002",,,,"6218,570304","6963,527628","6218,570304","50509,40569200001"
3304,SK,2014,TOTAL,Total,TJ,"101700,0",,"101700,0",,,"237237,318288","237237,318288",,,,"86928,05818800001","87578,85438","86928,05818800001","425865,376476"
3305,SK,2014,W6210,Renewable municipal waste,TJ,,"79,2","79,2","0,0","0,0",,"0,0",,,,,,,"79,2"
3306,SK,2015,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3956,4","3956,4","4971,992472000001","18642,020076",,"23614,012548",,,,,,,"27570,412548"
3307,SK,2015,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","6253,823160000001",,,"6253,823160000001","6253,823160000001"
3308,SK,2015,R5300,Biogases,TJ,,"1947,6","1947,6","472,98279600000006","1649,0130480000003",,"2121,9958440000005","0,0","0,0","0,0",,,"0,0","4069,595844"
3309,SK,2015,RA000,Renewables and biofuels,TJ,,"23669,3052","23669,3052",,,"26142,002388","26142,002388",,,,"6835,704624","7504,336584000001","6835,704624","56647,012212"
3310,SK,2015,TOTAL,Total,TJ,"104471,99999999999",,"104471,99999999999",,,"242254,31886000003","242254,31886000003",,,,"86208,01232400001","86947,48494","86208,01232400001","432934,33118400007"
3311,SK,2015,W6210,Renewable municipal waste,TJ,,"79,2","79,2","0,0","0,0",,"0,0",,,,,,,"79,2"
3312,SK,2016,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"4064,4","4064,4","5252,005656","16239,006216000002",,"21491,011872",,,,,,,"25555,411872000004"
3313,SK,2016,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","5905,90008",,,"5905,90008","5905,90008"
3314,SK,2016,R5300,Biogases,TJ,,"2073,6","2073,6","471,01500000000004","1352,0014560000002",,"1823,016456","0,0","0,0","0,0",,,"0,0","3896,616456"
3315,SK,2016,RA000,Renewables and biofuels,TJ,,"23882,5512","23882,5512",,,"23894,988696","23894,988696",,,,"6532,622172","7427,257596000002","6532,622172","54310,162068"
3316,SK,2016,TOTAL,Total,TJ,"106084,79999999999",,"106084,79999999999",,,"241881,94486800002","241881,94486800002",,,,"94865,100552","95656,489488","94865,100552","442831,8454200001"
3317,SK,2016,W6210,Renewable municipal waste,TJ,,"93,60000000000001","93,60000000000001","62,006508000000004","79,00491600000001",,"141,01142400000003",,,,,,,"234,61142400000003"
3318,SK,2017,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3888,0","3888,0","5552,994708","16504,99362",,"22057,988328",,,,,,,"25945,988328"
3319,SK,2017,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","6121,93896",,,"6121,93896","6121,93896"
3320,SK,2017,R5300,Biogases,TJ,,"2138,4","2138,4","548,010252","1339,9853400000002",,"1887,9955920000002","0,0","0,0","0,0",,,"0,0","4026,3955920000003"
3321,SK,2017,RA000,Renewables and biofuels,TJ,,"23408,82","23408,82",,,"25097,437656000002","25097,437656000002",,,,"6747,44688","7646,729652000001","6747,44688","55253,704536"
3322,SK,2017,TOTAL,Total,TJ,"109681,2",,"109681,2",,,"255144,889908","255144,889908",,,,"109238,55242400001","110031,071796","109238,55242400001","474064,642332"
3323,SK,2017,W6210,Renewable municipal waste,TJ,,"79,2","79,2","33,996816","489,01824",,"523,015056",,,,,,,"602,215056"
3324,SK,2018,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"3852,0","3852,0","5092,990992000001","19197,985248",,"24290,976240000004",,,,,,,"28142,976240000004"
3325,SK,2018,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","6088,02588",,,"6088,02588","6088,02588"
3326,SK,2018,R5300,Biogases,TJ,,"1940,4","1940,4","593,981316","1245,99168",,"1839,9729960000002","0,0","0,0","0,0",,,"0,0","3780,3729960000005"
3327,SK,2018,RA000,Renewables and biofuels,TJ,,"23500,134","23500,134",,,"26901,571644000003","26901,571644000003",,,,"6726,680351999999","7655,270724","6726,680351999999","57128,385996000005"
3328,SK,2018,TOTAL,Total,TJ,"109310,40000000001",,"109310,40000000001",,,"253818,134856","253818,134856",,,,"108738,815976","109548,54309600001","108738,815976","471867,35083199997"
3329,SK,2018,W6210,Renewable municipal waste,TJ,,"57,6","57,6","56,982348","82,019412",,"139,00176000000002",,,,,,,"196,60176"
3330,TR,2004,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"165,6","165,6","0,0","231562,99011599994",,"231562,99011599994",,,,,,,"231728,59011599995"
3331,TR,2004,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
3332,TR,2004,R5300,Biogases,TJ,,"107,99999999999999","107,99999999999999","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","107,99999999999999"
3333,TR,2004,RA000,Renewables and biofuels,TJ,,"150633,44640000002","150633,44640000002",,,"281209,98078000004","281209,98078000004",,,,"733,987908","1080,40374","733,987908","432577,41508800007"
3334,TR,2004,TOTAL,Total,TJ,"540061,2000000001",,"540061,2000000001",,,"1594725,8268960002","1594725,8268960002",,,,"398876,60347200005","399223,019304","398876,60347200005","2533663,6303680004"
3335,TR,2004,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3336,TR,2005,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"18,0","18,0","0,0","222901,00333200002",,"222901,00333200002",,,,,,,"222919,00333200002"
3337,TR,2005,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
3338,TR,2005,R5300,Biogases,TJ,,"104,39999999999999","104,39999999999999","0,0","0,0",,"0,0","0,0","0,0","0,0",,,"0,0","104,39999999999999"
3339,TR,2005,RA000,Renewables and biofuels,TJ,,"152519,5872","152519,5872",,,"277775,00445600005","277775,00445600005",,,,"753,0797160000003","1094,973804","753,0797160000003","431047,671372"
3340,TR,2005,TOTAL,Total,TJ,"578858,4",,"578858,4",,,"1632218,7465000001","1632218,7465000001",,,,"410210,982828","410552,91878400004","410210,982828","2621288,129328"
3341,TR,2005,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3342,TR,2006,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"81,2988","81,2988","0,0","214604,98473600004",,"214604,98473600004",,,,,,,"214686,28353600003"
3343,TR,2006,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
3344,TR,2006,R5300,Biogases,TJ,,"126,96120000000002","126,96120000000002","12,016116","0,0",,"12,016116","0,0","0,0","0,0",,,"0,0","138,97731600000003"
3345,TR,2006,RA000,Renewables and biofuels,TJ,,"155289,04200000002","155289,04200000002",,,"269055,99345600005","269055,99345600005",,,,"793,2311280000001","1132,1525880000002","793,2311280000001","425138,266584"
3346,TR,2006,TOTAL,Total,TJ,"628689,6",,"628689,6",,,"1768993,170768","1768993,170768",,,,"471544,00218","471882,881772","471544,00218","2869226,772948"
3347,TR,2006,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3348,TR,2007,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"92,6208","92,6208","0,0","208728,015444",,"208728,015444",,,,,,,"208820,636244"
3349,TR,2007,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
3350,TR,2007,R5300,Biogases,TJ,,"249,1704","249,1704","62,006508000000004","0,0",,"62,006508000000004","0,0","0,0","0,0",,,"0,0","311,176908"
3351,TR,2007,RA000,Renewables and biofuels,TJ,,"158783,60520000002","158783,60520000002",,,"264631,00640400004","264631,00640400004",,,,"886,8898440000002","1214,130132","886,8898440000002","424301,5014480001"
3352,TR,2007,TOTAL,Total,TJ,"684000,0",,"684000,0",,,"1812027,7388519999","1812027,7388519999",,,,"522160,9906680001","522488,230956","522160,9906680001","3018188,72952"
3353,TR,2007,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3354,TR,2008,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"86,5728","86,5728","0,0","199107,000252",,"199107,000252",,,,,,,"199193,573052"
3355,TR,2008,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
3356,TR,2008,R5300,Biogases,TJ,,"425,6892","425,6892","145,993716","0,0",,"145,993716","0,0","0,0","0,0",,,"0,0","571,682916"
3357,TR,2008,RA000,Renewables and biofuels,TJ,,"162342,1656","162342,1656",,,"259166,01823200006","259166,01823200006",,,,"853,646652","1148,4392400000002","853,646652","422361,83048400003"
3358,TR,2008,TOTAL,Total,TJ,"713106,0",,"713106,0",,,"1723279,0506840001","1723279,0506840001",,,,"490215,99974400003","490510,792332","490215,99974400003","2926601,0504280003"
3359,TR,2008,W6210,Renewable municipal waste,TJ,,"0,0","0,0","0,0","0,0",,"0,0",,,,,,,"0,0"
3360,TR,2009,R5110-5150_W6000RI,Primary solid biofuels,TJ,,"108,3708","108,3708","0,0","191616,98252400002",,"191616,98252400002",,,,,,,"191725,35332400003"
3361,TR,2009,R5200,Liquid biofuels,TJ,,,,,,,,"0,0","0,0","0,0",,,"0,0","0,0"
3362,TR,2009,R5300,Biogases,TJ,,"797,5727999999999","797,5727999999999","160,98246","0,0",,"160,98246","0,0","0,0","0,0",,,"0,0","958,5552599999999"
3363,TR,2009,RA000,Renewables and biofuels,TJ,,"172788,2856","172788,2856",,,"262036,990728","262036,990728",,,,"464,6510640000001","899,617716","464,6510640000001","435289,9273919999"
