geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
RS,2012,RA300,GWH,,"0,0",,,
RS,2012,RA410,GWH,,"0,0",,,
RS,2012,RA420,GWH,,"0,0",,,
RS,2012,RA500,GWH,,"0,0",,,
RS,2012,TOTAL,GWH,,,"36560,447",,
RS,2012,W6210,GWH,,"0,0",,,
RS,2013,E7000,GWH,"0,0",,,"0,0","10242,594000000001"
RS,2013,R5110-5150_W6000RI,GWH,,"0,001",,,
RS,2013,R5292P,GWH,,"0,0",,,
RS,2013,R5292SB,GWH,,"0,0",,,
RS,2013,R5292SP,GWH,,"0,0",,,
RS,2013,R5293SB,GWH,,"0,0",,,
RS,2013,R5293SP,GWH,,"0,0",,,
RS,2013,R5300,GWH,,"20,0",,,
RS,2013,R5300B,GWH,,"0,0",,,
RS,2013,RA000,GWH,,"10262,595",,,
RS,2013,RA100,GWH,,"10242,594000000001",,,
RS,2013,RA200,GWH,,"0,0",,,
RS,2013,RA300,GWH,,"0,0",,,
RS,2013,RA410,GWH,,"0,0",,,
RS,2013,RA420,GWH,,"0,0",,,
RS,2013,RA500,GWH,,"0,0",,,
RS,2013,TOTAL,GWH,,,"36689,821",,
RS,2013,W6210,GWH,,"0,0",,,
RS,2014,E7000,GWH,"0,0",,,"0,0","10570,833"
RS,2014,R5110-5150_W6000RI,GWH,,"0,001",,,
RS,2014,R5292P,GWH,,"0,0",,,
RS,2014,R5292SB,GWH,,"0,0",,,
RS,2014,R5292SP,GWH,,"0,0",,,
RS,2014,R5293SB,GWH,,"0,0",,,
RS,2014,R5293SP,GWH,,"0,0",,,
RS,2014,R5300,GWH,,"22,0",,,
RS,2014,R5300B,GWH,,"0,0",,,
RS,2014,RA000,GWH,,"10598,833999999999",,,
RS,2014,RA100,GWH,,"10570,833",,,
RS,2014,RA200,GWH,,"0,0",,,
RS,2014,RA300,GWH,,"0,0",,,
RS,2014,RA410,GWH,,"0,0",,,
RS,2014,RA420,GWH,,"6,0",,,
RS,2014,RA500,GWH,,"0,0",,,
RS,2014,TOTAL,GWH,,,"35009,369",,
RS,2014,W6210,GWH,,"0,0",,,
RS,2015,E7000,GWH,"0,0",,,"0,0","10571,116000000002"
RS,2015,R5110-5150_W6000RI,GWH,,"0,001",,,
RS,2015,R5292P,GWH,,"0,0",,,
RS,2015,R5292SB,GWH,,"0,0",,,
RS,2015,R5292SP,GWH,,"0,0",,,
RS,2015,R5293SB,GWH,,"0,0",,,
RS,2015,R5293SP,GWH,,"0,0",,,
RS,2015,R5300,GWH,,"23,0",,,
RS,2015,R5300B,GWH,,"0,0",,,
RS,2015,RA000,GWH,,"10605,117",,,
RS,2015,RA100,GWH,,"10571,116000000002",,,
RS,2015,RA200,GWH,,"0,0",,,
RS,2015,RA300,GWH,,"0,0",,,
RS,2015,RA410,GWH,,"0,0",,,
RS,2015,RA420,GWH,,"11,0",,,
RS,2015,RA500,GWH,,"0,0",,,
RS,2015,TOTAL,GWH,,,"36677,181000000004",,
RS,2015,W6210,GWH,,"0,0",,,
RS,2016,E7000,GWH,"0,0",,,"0,0","10625,011"
RS,2016,R5110-5150_W6000RI,GWH,,"0,001",,,
RS,2016,R5292P,GWH,,"0,0",,,
RS,2016,R5292SB,GWH,,"0,0",,,
RS,2016,R5292SP,GWH,,"0,0",,,
RS,2016,R5293SB,GWH,,"0,0",,,
RS,2016,R5293SP,GWH,,"0,0",,,
RS,2016,R5300,GWH,,"34,0",,,
RS,2016,R5300B,GWH,,"0,0",,,
RS,2016,RA000,GWH,,"10697,011999999999",,,
RS,2016,RA100,GWH,,"10625,011",,,
RS,2016,RA200,GWH,,"0,0",,,
RS,2016,RA300,GWH,,"26,0",,,
RS,2016,RA410,GWH,,"0,0",,,
RS,2016,RA420,GWH,,"12,0",,,
RS,2016,RA500,GWH,,"0,0",,,
RS,2016,TOTAL,GWH,,,"36691,907999999996",,
RS,2016,W6210,GWH,,"0,0",,,
RS,2017,E7000,GWH,"0,0",,,"0,0","10017,401"
RS,2017,R5110-5150_W6000RI,GWH,,"0,001",,,
RS,2017,R5292P,GWH,,"0,0",,,
RS,2017,R5292SB,GWH,,"0,0",,,
RS,2017,R5292SP,GWH,,"0,0",,,
RS,2017,R5293SB,GWH,,"0,0",,,
RS,2017,R5293SP,GWH,,"0,0",,,
RS,2017,R5300,GWH,,"75,187",,,
RS,2017,R5300B,GWH,,"0,0",,,
RS,2017,RA000,GWH,,"10158,732",,,
RS,2017,RA100,GWH,,"10017,401",,,
RS,2017,RA200,GWH,,"0,0",,,
RS,2017,RA300,GWH,,"53,003",,,
RS,2017,RA410,GWH,,"0,0",,,
RS,2017,RA420,GWH,,"13,139000000000001",,,
RS,2017,RA500,GWH,,"0,0",,,
RS,2017,TOTAL,GWH,,,"37010,462",,
RS,2017,W6210,GWH,,"0,0",,,
RS,2018,E7000,GWH,"0,0",,,"0,0","10132,809000000001"
RS,2018,R5110-5150_W6000RI,GWH,,"0,001",,,
RS,2018,R5292P,GWH,,"0,0",,,
RS,2018,R5292SB,GWH,,"0,0",,,
RS,2018,R5292SP,GWH,,"0,0",,,
RS,2018,R5293SB,GWH,,"0,0",,,
RS,2018,R5293SP,GWH,,"0,0",,,
RS,2018,R5300,GWH,,"101,721",,,
RS,2018,R5300B,GWH,,"0,0",,,
RS,2018,RA000,GWH,,"10429,785",,,
RS,2018,RA100,GWH,,"10132,809000000001",,,
RS,2018,RA200,GWH,,"0,0",,,
RS,2018,RA300,GWH,,"182,21400000000003",,,
RS,2018,RA410,GWH,,"0,0",,,
RS,2018,RA420,GWH,,"13,04",,,
RS,2018,RA500,GWH,,"0,0",,,
RS,2018,TOTAL,GWH,,,"36394,388999999996",,
RS,2018,W6210,GWH,,"0,0",,,
SE,2004,E7000,GWH,"0,0",,,"0,0","68521,884"
SE,2004,R5110-5150_W6000RI,GWH,,"6611,0",,,
SE,2004,R5292P,GWH,,"36,019",,,
SE,2004,R5292SB,GWH,,"0,0",,,
SE,2004,R5292SP,GWH,,"0,0",,,
SE,2004,R5293SB,GWH,,"0,0",,,
SE,2004,R5293SP,GWH,,"0,0",,,
SE,2004,R5300,GWH,,"61,648",,,
SE,2004,R5300B,GWH,,"0,0",,,
SE,2004,RA000,GWH,,"76578,255",,,
SE,2004,RA100,GWH,,"68521,884",,,
SE,2004,RA200,GWH,,"0,0",,,
SE,2004,RA300,GWH,,"853,025",,,
SE,2004,RA410,GWH,,"0,0",,,
SE,2004,RA420,GWH,,"1,975",,,
SE,2004,RA500,GWH,,"0,0",,,
SE,2004,TOTAL,GWH,,,"149579,0",,
SE,2004,W6210,GWH,,"492,704",,,
SE,2005,E7000,GWH,"0,0",,,"0,0","68420,924"
SE,2005,R5110-5150_W6000RI,GWH,,"6847,923000000001",,,
SE,2005,R5292P,GWH,,"64,874",,,
SE,2005,R5292SB,GWH,,"0,0",,,
SE,2005,R5292SP,GWH,,"0,0",,,
SE,2005,R5293SB,GWH,,"0,0",,,
SE,2005,R5293SP,GWH,,"0,0",,,
SE,2005,R5300,GWH,,"53,413000000000004",,,
SE,2005,R5300B,GWH,,"0,0",,,
SE,2005,RA000,GWH,,"76843,29",,,
SE,2005,RA100,GWH,,"68420,924",,,
SE,2005,RA200,GWH,,"0,0",,,
SE,2005,RA300,GWH,,"930,429",,,
SE,2005,RA410,GWH,,"0,0",,,
SE,2005,RA420,GWH,,"2,127",,,
SE,2005,RA500,GWH,,"0,0",,,
SE,2005,TOTAL,GWH,,,"150971,87099999998",,
SE,2005,W6210,GWH,,"523,6",,,
SE,2006,E7000,GWH,"0,0",,,"0,0","67943,607"
SE,2006,R5110-5150_W6000RI,GWH,,"7503,168000000001",,,
SE,2006,R5292P,GWH,,"242,157",,,
SE,2006,R5292SB,GWH,,"0,0",,,
SE,2006,R5292SP,GWH,,"0,0",,,
SE,2006,R5293SB,GWH,,"0,0",,,
SE,2006,R5293SP,GWH,,"0,0",,,
SE,2006,R5300,GWH,,"46,288000000000004",,,
SE,2006,R5300B,GWH,,"0,0",,,
SE,2006,RA000,GWH,,"77323,109",,,
SE,2006,RA100,GWH,,"67943,607",,,
SE,2006,RA200,GWH,,"0,0",,,
SE,2006,RA300,GWH,,"1017,8789999999999",,,
SE,2006,RA410,GWH,,"0,0",,,
SE,2006,RA420,GWH,,"2,43",,,
SE,2006,RA500,GWH,,"0,0",,,
SE,2006,TOTAL,GWH,,,"149322,825",,
SE,2006,W6210,GWH,,"567,5790000000001",,,
SE,2007,E7000,GWH,"0,0",,,"0,0","68720,474"
SE,2007,R5110-5150_W6000RI,GWH,,"8496,0",,,
SE,2007,R5292P,GWH,,"166,833",,,
SE,2007,R5292SB,GWH,,"0,0",,,
SE,2007,R5292SP,GWH,,"0,0",,,
SE,2007,R5293SB,GWH,,"0,0",,,
SE,2007,R5293SP,GWH,,"0,0",,,
SE,2007,R5300,GWH,,"64,0",,,
SE,2007,R5300B,GWH,,"0,0",,,
SE,2007,RA000,GWH,,"79887,50200000001",,,
SE,2007,RA100,GWH,,"68720,474",,,
SE,2007,RA200,GWH,,"0,0",,,
SE,2007,RA300,GWH,,"1328,056",,,
SE,2007,RA410,GWH,,"0,0",,,
SE,2007,RA420,GWH,,"3,139",,,
SE,2007,RA500,GWH,,"0,0",,,
SE,2007,TOTAL,GWH,,,"150135,447",,
SE,2007,W6210,GWH,,"1109,0",,,
SE,2008,E7000,GWH,"0,0",,,"0,0","67202,213"
SE,2008,R5110-5150_W6000RI,GWH,,"8931,996",,,
SE,2008,R5292P,GWH,,"106,18799999999999",,,
SE,2008,R5292SB,GWH,,"0,0",,,
SE,2008,R5292SP,GWH,,"0,0",,,
SE,2008,R5293SB,GWH,,"0,0",,,
SE,2008,R5293SP,GWH,,"0,0",,,
SE,2008,R5300,GWH,,"30,291999999999998",,,
SE,2008,R5300B,GWH,,"0,0",,,
SE,2008,RA000,GWH,,"79421,187",,,
SE,2008,RA100,GWH,,"67202,213",,,
SE,2008,RA200,GWH,,"0,0",,,
SE,2008,RA300,GWH,,"1877,7920000000001",,,
SE,2008,RA410,GWH,,"0,0",,,
SE,2008,RA420,GWH,,"4,0",,,
SE,2008,RA500,GWH,,"0,0",,,
SE,2008,TOTAL,GWH,,,"147934,821",,
SE,2008,W6210,GWH,,"1268,7060000000001",,,
SE,2009,E7000,GWH,"0,0",,,"0,0","68325,708"
SE,2009,R5110-5150_W6000RI,GWH,,"10102,95",,,
SE,2009,R5292P,GWH,,"275,0",,,
SE,2009,R5292SB,GWH,,"0,0",,,
SE,2009,R5292SP,GWH,,"0,0",,,
SE,2009,R5293SB,GWH,,"0,0",,,
SE,2009,R5293SP,GWH,,"0,0",,,
SE,2009,R5300,GWH,,"34,0",,,
SE,2009,R5300B,GWH,,"0,0",,,
SE,2009,RA000,GWH,,"82307,687",,,
SE,2009,RA100,GWH,,"68325,708",,,
SE,2009,RA200,GWH,,"0,0",,,
SE,2009,RA300,GWH,,"2514,569",,,
SE,2009,RA410,GWH,,"0,0",,,
SE,2009,RA420,GWH,,"7,0",,,
SE,2009,RA500,GWH,,"0,0",,,
SE,2009,TOTAL,GWH,,,"141295,388",,
SE,2009,W6210,GWH,,"1048,46",,,
SE,2010,E7000,GWH,"0,0",,,"0,0","68282,93"
SE,2010,R5110-5150_W6000RI,GWH,,"10260,0",,,
SE,2010,R5292P,GWH,,"179,333",,,
SE,2010,R5292SB,GWH,,"0,0",,,
SE,2010,R5292SP,GWH,,"0,0",,,
SE,2010,R5293SB,GWH,,"0,0",,,
SE,2010,R5293SP,GWH,,"0,0",,,
SE,2010,R5300,GWH,,"36,4",,,
SE,2010,R5300B,GWH,,"0,0",,,
SE,2010,RA000,GWH,,"83942,451",,,
SE,2010,RA100,GWH,,"68282,93",,,
SE,2010,RA200,GWH,,"0,0",,,
SE,2010,RA300,GWH,,"3459,688",,,
SE,2010,RA410,GWH,,"0,0",,,
SE,2010,RA420,GWH,,"8,6",,,
SE,2010,RA500,GWH,,"0,0",,,
SE,2010,TOTAL,GWH,,,"150523,0",,
SE,2010,W6210,GWH,,"1715,5",,,
SE,2011,E7000,GWH,"0,0",,,"0,0","68509,348"
SE,2011,R5110-5150_W6000RI,GWH,,"9641,0",,,
SE,2011,R5292P,GWH,,"2,489",,,
SE,2011,R5292SB,GWH,,"0,0",,,
SE,2011,R5292SP,GWH,,"0,0",,,
SE,2011,R5293SB,GWH,,"0,0",,,
SE,2011,R5293SP,GWH,,"0,0",,,
SE,2011,R5300,GWH,,"33,0",,,
SE,2011,R5300B,GWH,,"0,0",,,
SE,2011,RA000,GWH,,"85291,935",,,
SE,2011,RA100,GWH,,"68509,348",,,
SE,2011,RA200,GWH,,"0,0",,,
SE,2011,RA300,GWH,,"5237,588",,,
SE,2011,RA410,GWH,,"0,0",,,
SE,2011,RA420,GWH,,"11,0",,,
SE,2011,RA500,GWH,,"0,0",,,
SE,2011,TOTAL,GWH,,,"143050,0",,
SE,2011,W6210,GWH,,"1860,0",,,
SE,2012,E7000,GWH,"0,0",,,"0,0","68505,803"
SE,2012,R5110-5150_W6000RI,GWH,,"10507,0",,,
SE,2012,R5292P,GWH,,"5,0",,,
SE,2012,R5292SB,GWH,,"0,0",,,
SE,2012,R5292SP,GWH,,"0,0",,,
SE,2012,R5293SB,GWH,,"0,0",,,
SE,2012,R5293SP,GWH,,"0,0",,,
SE,2012,R5300,GWH,,"20,0",,,
SE,2012,R5300B,GWH,,"0,0",,,
SE,2012,RA000,GWH,,"87792,802",,,
SE,2012,RA100,GWH,,"68505,803",,,
SE,2012,RA200,GWH,,"0,0",,,
SE,2012,RA300,GWH,,"7078,999",,,
SE,2012,RA410,GWH,,"0,0",,,
SE,2012,RA420,GWH,,"19,0",,,
SE,2012,RA500,GWH,,"0,0",,,
SE,2012,TOTAL,GWH,,,"146862,0",,
SE,2012,W6210,GWH,,"1662,0",,,
SE,2013,E7000,GWH,"0,0",,,"0,0","67862,575"
SE,2013,R5110-5150_W6000RI,GWH,,"9609,0",,,
SE,2013,R5292P,GWH,,"119,0",,,
SE,2013,R5292SB,GWH,,"0,0",,,
SE,2013,R5292SP,GWH,,"0,0",,,
SE,2013,R5293SB,GWH,,"0,0",,,
SE,2013,R5293SP,GWH,,"0,0",,,
SE,2013,R5300,GWH,,"20,0",,,
SE,2013,R5300B,GWH,,"0,0",,,
SE,2013,RA000,GWH,,"88302,42599999999",,,
SE,2013,RA100,GWH,,"67862,575",,,
SE,2013,RA200,GWH,,"0,0",,,
SE,2013,RA300,GWH,,"9073,851",,,
SE,2013,RA410,GWH,,"0,0",,,
SE,2013,RA420,GWH,,"35,0",,,
SE,2013,RA500,GWH,,"0,0",,,
SE,2013,TOTAL,GWH,,,"143029,293",,
SE,2013,W6210,GWH,,"1702,0",,,
SE,2014,E7000,GWH,"0,0",,,"0,0","65428,316"
SE,2014,R5110-5150_W6000RI,GWH,,"9007,0",,,
SE,2014,R5292P,GWH,,"49,0",,,
SE,2014,R5292SB,GWH,,"0,0",,,
SE,2014,R5292SP,GWH,,"0,0",,,
SE,2014,R5293SB,GWH,,"0,0",,,
SE,2014,R5293SP,GWH,,"0,0",,,
SE,2014,R5300,GWH,,"14,0",,,
SE,2014,R5300B,GWH,,"0,0",,,
SE,2014,RA000,GWH,,"87191,96",,,
SE,2014,RA100,GWH,,"65428,316",,,
SE,2014,RA200,GWH,,"0,0",,,
SE,2014,RA300,GWH,,"11069,643999999998",,,
SE,2014,RA410,GWH,,"0,0",,,
SE,2014,RA420,GWH,,"47,0",,,
SE,2014,RA500,GWH,,"0,0",,,
SE,2014,TOTAL,GWH,,,"137931,541",,
SE,2014,W6210,GWH,,"1626,0",,,
SE,2015,E7000,GWH,"0,0",,,"0,0","66668,366"
SE,2015,R5110-5150_W6000RI,GWH,,"8977,0",,,
SE,2015,R5292P,GWH,,"28,0",,,
SE,2015,R5292SB,GWH,,"0,0",,,
SE,2015,R5292SP,GWH,,"0,0",,,
SE,2015,R5293SB,GWH,,"0,0",,,
SE,2015,R5293SP,GWH,,"0,0",,,
SE,2015,R5300,GWH,,"11,0",,,
SE,2015,R5300B,GWH,,"0,0",,,
SE,2015,RA000,GWH,,"91622,388",,,
SE,2015,RA100,GWH,,"66668,366",,,
SE,2015,RA200,GWH,,"0,0",,,
SE,2015,RA300,GWH,,"14120,023000000001",,,
SE,2015,RA410,GWH,,"0,0",,,
SE,2015,RA420,GWH,,"97,0",,,
SE,2015,RA500,GWH,,"0,0",,,
SE,2015,TOTAL,GWH,,,"139384,735",,
SE,2015,W6210,GWH,,"1749,0",,,
SE,2016,E7000,GWH,"0,0",,,"0,0","66144,742"
SE,2016,R5110-5150_W6000RI,GWH,,"9749,0",,,
SE,2016,R5292P,GWH,,"46,0",,,
SE,2016,R5292SB,GWH,,"0,0",,,
SE,2016,R5292SP,GWH,,"0,0",,,
SE,2016,R5293SB,GWH,,"0,0",,,
SE,2016,R5293SP,GWH,,"0,0",,,
SE,2016,R5300,GWH,,"11,078",,,
SE,2016,R5300B,GWH,,"0,0",,,
SE,2016,RA000,GWH,,"93513,144",,,
SE,2016,RA100,GWH,,"66144,742",,,
SE,2016,RA200,GWH,,"0,0",,,
SE,2016,RA300,GWH,,"15784,323",,,
SE,2016,RA410,GWH,,"0,0",,,
SE,2016,RA420,GWH,,"143,0",,,
SE,2016,RA500,GWH,,"0,0",,,
SE,2016,TOTAL,GWH,,,"144156,283",,
SE,2016,W6210,GWH,,"1681,0",,,
SE,2017,E7000,GWH,"0,0",,,"0,0","66144,93"
SE,2017,R5110-5150_W6000RI,GWH,,"10250,0",,,
SE,2017,R5292P,GWH,,"37,0",,,
SE,2017,R5292SB,GWH,,"0,0",,,
SE,2017,R5292SP,GWH,,"0,0",,,
SE,2017,R5293SB,GWH,,"0,0",,,
SE,2017,R5293SP,GWH,,"0,0",,,
SE,2017,R5300,GWH,,"11,0",,,
SE,2017,R5300B,GWH,,"0,0",,,
SE,2017,RA000,GWH,,"95670,276",,,
SE,2017,RA100,GWH,,"66144,93",,,
SE,2017,RA200,GWH,,"0,0",,,
SE,2017,RA300,GWH,,"17256,346",,,
SE,2017,RA410,GWH,,"0,0",,,
SE,2017,RA420,GWH,,"230,0",,,
SE,2017,RA500,GWH,,"0,0",,,
SE,2017,TOTAL,GWH,,,"145156,0",,
SE,2017,W6210,GWH,,"1778,0",,,
SE,2018,E7000,GWH,"0,0",,,"0,0","66380,74"
SE,2018,R5110-5150_W6000RI,GWH,,"10195,0",,,
SE,2018,R5292P,GWH,,"52,0",,,
SE,2018,R5292SB,GWH,,"0,0",,,
SE,2018,R5292SP,GWH,,"0,0",,,
SE,2018,R5293SB,GWH,,"0,0",,,
SE,2018,R5293SP,GWH,,"0,0",,,
SE,2018,R5300,GWH,,"10,0",,,
SE,2018,R5300B,GWH,,"0,0",,,
SE,2018,RA000,GWH,,"96744,281",,,
SE,2018,RA100,GWH,,"66380,74",,,
SE,2018,RA200,GWH,,"0,0",,,
SE,2018,RA300,GWH,,"18095,541",,,
SE,2018,RA410,GWH,,"0,0",,,
SE,2018,RA420,GWH,,"407,0",,,
SE,2018,RA500,GWH,,"0,0",,,
SE,2018,TOTAL,GWH,,,"146077,0",,
SE,2018,W6210,GWH,,"1656,0",,,
SI,2004,E7000,GWH,"0,0",,,"0,0","4127,8859999999995"
SI,2004,R5110-5150_W6000RI,GWH,,"90,46",,,
SI,2004,R5292P,GWH,,"0,0",,,
SI,2004,R5292SB,GWH,,"0,0",,,
SI,2004,R5292SP,GWH,,"0,0",,,
SI,2004,R5293SB,GWH,,"0,0",,,
SI,2004,R5293SP,GWH,,"0,0",,,
SI,2004,R5300,GWH,,"30,314",,,
SI,2004,R5300B,GWH,,"0,0",,,
SI,2004,RA000,GWH,,"4248,662",,,
SI,2004,RA100,GWH,,"4127,8859999999995",,,
SI,2004,RA200,GWH,,"0,0",,,
SI,2004,RA300,GWH,,"0,0",,,
SI,2004,RA410,GWH,,"0,0",,,
SI,2004,RA420,GWH,,"0,002",,,
SI,2004,RA500,GWH,,"0,0",,,
SI,2004,TOTAL,GWH,,,"14515,0",,
SI,2004,W6210,GWH,,"0,0",,,
SI,2005,E7000,GWH,"0,0",,,"0,0","4124,792"
SI,2005,R5110-5150_W6000RI,GWH,,"81,555",,,
SI,2005,R5292P,GWH,,"0,0",,,
SI,2005,R5292SB,GWH,,"0,0",,,
SI,2005,R5292SP,GWH,,"0,0",,,
SI,2005,R5293SB,GWH,,"0,0",,,
SI,2005,R5293SP,GWH,,"0,0",,,
SI,2005,R5300,GWH,,"32,168",,,
SI,2005,R5300B,GWH,,"0,0",,,
SI,2005,RA000,GWH,,"4238,55",,,
SI,2005,RA100,GWH,,"4124,792",,,
SI,2005,RA200,GWH,,"0,0",,,
SI,2005,RA300,GWH,,"0,0",,,
SI,2005,RA410,GWH,,"0,0",,,
SI,2005,RA420,GWH,,"0,035",,,
SI,2005,RA500,GWH,,"0,0",,,
SI,2005,TOTAL,GWH,,,"14792,0",,
SI,2005,W6210,GWH,,"0,0",,,
SI,2006,E7000,GWH,"0,0",,,"0,0","4169,13"
SI,2006,R5110-5150_W6000RI,GWH,,"75,53399999999999",,,
SI,2006,R5292P,GWH,,"0,0",,,
SI,2006,R5292SB,GWH,,"0,0",,,
SI,2006,R5292SP,GWH,,"0,0",,,
SI,2006,R5293SB,GWH,,"0,0",,,
SI,2006,R5293SP,GWH,,"0,0",,,
SI,2006,R5300,GWH,,"34,721",,,
SI,2006,R5300B,GWH,,"0,0",,,
SI,2006,RA000,GWH,,"4279,528",,,
SI,2006,RA100,GWH,,"4169,13",,,
SI,2006,RA200,GWH,,"0,0",,,
SI,2006,RA300,GWH,,"0,0",,,
SI,2006,RA410,GWH,,"0,0",,,
SI,2006,RA420,GWH,,"0,14300000000000002",,,
SI,2006,RA500,GWH,,"0,0",,,
SI,2006,TOTAL,GWH,,,"15159,0",,
SI,2006,W6210,GWH,,"0,0",,,
SI,2007,E7000,GWH,"0,0",,,"0,0","4116,357"
SI,2007,R5110-5150_W6000RI,GWH,,"64,994",,,
SI,2007,R5292P,GWH,,"0,0",,,
SI,2007,R5292SB,GWH,,"0,0",,,
SI,2007,R5292SP,GWH,,"0,0",,,
SI,2007,R5293SB,GWH,,"0,0",,,
SI,2007,R5293SP,GWH,,"0,0",,,
SI,2007,R5300,GWH,,"48,16",,,
SI,2007,R5300B,GWH,,"0,0",,,
SI,2007,RA000,GWH,,"4229,943",,,
SI,2007,RA100,GWH,,"4116,357",,,
SI,2007,RA200,GWH,,"0,0",,,
SI,2007,RA300,GWH,,"0,0",,,
SI,2007,RA410,GWH,,"0,0",,,
SI,2007,RA420,GWH,,"0,43200000000000005",,,
SI,2007,RA500,GWH,,"0,0",,,
SI,2007,TOTAL,GWH,,,"15272,0",,
SI,2007,W6210,GWH,,"0,0",,,
SI,2008,E7000,GWH,"0,0",,,"0,0","4145,38"
SI,2008,R5110-5150_W6000RI,GWH,,"232,408",,,
SI,2008,R5292P,GWH,,"0,0",,,
SI,2008,R5292SB,GWH,,"0,0",,,
SI,2008,R5292SP,GWH,,"0,0",,,
SI,2008,R5293SB,GWH,,"0,0",,,
SI,2008,R5293SP,GWH,,"0,0",,,
SI,2008,R5300,GWH,,"55,907",,,
SI,2008,R5300B,GWH,,"0,0",,,
SI,2008,RA000,GWH,,"4434,432",,,
SI,2008,RA100,GWH,,"4145,38",,,
SI,2008,RA200,GWH,,"0,0",,,
SI,2008,RA300,GWH,,"0,0",,,
SI,2008,RA410,GWH,,"0,0",,,
SI,2008,RA420,GWH,,"0,737",,,
SI,2008,RA500,GWH,,"0,0",,,
SI,2008,TOTAL,GWH,,,"14800,0",,
SI,2008,W6210,GWH,,"0,0",,,
SI,2009,E7000,GWH,"0,0",,,"0,0","4312,109"
SI,2009,R5110-5150_W6000RI,GWH,,"119,63799999999999",,,
SI,2009,R5292P,GWH,,"0,0",,,
SI,2009,R5292SB,GWH,,"0,0",,,
SI,2009,R5292SP,GWH,,"0,0",,,
SI,2009,R5293SB,GWH,,"0,0",,,
SI,2009,R5293SP,GWH,,"0,0",,,
SI,2009,R5300,GWH,,"68,634",,,
SI,2009,R5300B,GWH,,"0,0",,,
SI,2009,RA000,GWH,,"4504,355",,,
SI,2009,RA100,GWH,,"4312,109",,,
SI,2009,RA200,GWH,,"0,0",,,
SI,2009,RA300,GWH,,"0,0",,,
SI,2009,RA410,GWH,,"0,0",,,
SI,2009,RA420,GWH,,"3,9739999999999998",,,
SI,2009,RA500,GWH,,"0,0",,,
SI,2009,TOTAL,GWH,,,"13344,0",,
SI,2009,W6210,GWH,,"0,0",,,
SI,2010,E7000,GWH,"0,0",,,"0,0","4321,858"
SI,2010,R5110-5150_W6000RI,GWH,,"119,52799999999999",,,
SI,2010,R5292P,GWH,,"0,0",,,
SI,2010,R5292SB,GWH,,"0,0",,,
SI,2010,R5292SP,GWH,,"0,0",,,
SI,2010,R5293SB,GWH,,"0,0",,,
SI,2010,R5293SP,GWH,,"0,0",,,
SI,2010,R5300,GWH,,"97,34899999999999",,,
SI,2010,R5300B,GWH,,"0,0",,,
SI,2010,RA000,GWH,,"4551,596",,,
SI,2010,RA100,GWH,,"4321,858",,,
SI,2010,RA200,GWH,,"0,0",,,
SI,2010,RA300,GWH,,"0,0",,,
SI,2010,RA410,GWH,,"0,0",,,
SI,2010,RA420,GWH,,"12,860999999999999",,,
SI,2010,RA500,GWH,,"0,0",,,
SI,2010,TOTAL,GWH,,,"14135,282",,
SI,2010,W6210,GWH,,"0,0",,,
SI,2011,E7000,GWH,"0,0",,,"0,0","4197,335999999999"
SI,2011,R5110-5150_W6000RI,GWH,,"125,137",,,
SI,2011,R5292P,GWH,,"0,0",,,
SI,2011,R5292SB,GWH,,"0,0",,,
SI,2011,R5292SP,GWH,,"0,0",,,
SI,2011,R5293SB,GWH,,"0,0",,,
SI,2011,R5293SP,GWH,,"0,0",,,
SI,2011,R5300,GWH,,"126,615",,,
SI,2011,R5300B,GWH,,"0,0",,,
SI,2011,RA000,GWH,,"4514,792",,,
SI,2011,RA100,GWH,,"4197,335999999999",,,
SI,2011,RA200,GWH,,"0,0",,,
SI,2011,RA300,GWH,,"0,0",,,
SI,2011,RA410,GWH,,"0,0",,,
SI,2011,RA420,GWH,,"65,704",,,
SI,2011,RA500,GWH,,"0,0",,,
SI,2011,TOTAL,GWH,,,"14542,944",,
SI,2011,W6210,GWH,,"0,0",,,
SI,2012,E7000,GWH,"0,0",,,"0,0","4159,575"
SI,2012,R5110-5150_W6000RI,GWH,,"114,18299999999999",,,
SI,2012,R5292P,GWH,,"0,0",,,
SI,2012,R5292SB,GWH,,"0,0",,,
SI,2012,R5292SP,GWH,,"0,0",,,
SI,2012,R5293SB,GWH,,"0,0",,,
SI,2012,R5293SP,GWH,,"0,0",,,
SI,2012,R5300,GWH,,"153,107",,,
SI,2012,R5300B,GWH,,"0,0",,,
SI,2012,RA000,GWH,,"4589,670999999999",,,
SI,2012,RA100,GWH,,"4159,575",,,
SI,2012,RA200,GWH,,"0,0",,,
SI,2012,RA300,GWH,,"0,0",,,
SI,2012,RA410,GWH,,"0,0",,,
SI,2012,RA420,GWH,,"162,806",,,
SI,2012,RA500,GWH,,"0,0",,,
SI,2012,TOTAL,GWH,,,"14509,302",,
SI,2012,W6210,GWH,,"0,0",,,
SI,2013,E7000,GWH,"0,0",,,"0,0","4324,840999999999"
SI,2013,R5110-5150_W6000RI,GWH,,"118,81",,,
SI,2013,R5292P,GWH,,"0,986",,,
SI,2013,R5292SB,GWH,,"0,0",,,
SI,2013,R5292SP,GWH,,"0,0",,,
SI,2013,R5293SB,GWH,,"0,0",,,
SI,2013,R5293SP,GWH,,"0,0",,,
