,geo,year,siec,unit,BIOFCON_LIM_TRA,BIOF_FS_SHR,FC_TRA_E_RED,FC_TRA_OTH_E_RED,FC_TRA_RAIL_E_RED,FC_TRA_ROAD_E_RED,GFC_TRA_E_MULTI,GFC_TRA_E_NMULTI,LIM_TT,NRG_MNBRFT_E,ST_MS_TRA
21390,SI,2013,R5275S,KTOE,,,"0,0",,,,,,,,
21391,SI,2013,R5276S,KTOE,,,"0,0",,,,,,,,
21392,SI,2013,R5277S,KTOE,,,"0,0",,,,,,,,
21393,SI,2013,R5278S,KTOE,,,"57,986999999999995",,,,,,,,
21394,SI,2013,R5279S,KTOE,,,"0,0",,,,,,,,
21395,SI,2013,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21396,SI,2013,RA000,KTOE,,,,,,,"67,944","62,098",,,"0,0"
21397,SI,2013,RHYD,KTOE,,,"0,0",,,,,,,,
21398,SI,2013,RSYNF,KTOE,,,"0,0",,,,,,,,
21399,SI,2013,TOTAL,KTOE,,,,,,,"1802,497","1796,651",,,
21400,SI,2014,E7000,KTOE,,,,,,,,,,"0,0",
21401,SI,2014,E7100,KTOE,,,,"0,136","3,563","0,0",,,,,
21402,SI,2014,E7200,KTOE,,,,"0,294","7,7010000000000005","0,0",,,,,
21403,SI,2014,R5200,KTOE,"0,0",,,"0,0","0,0","42,371",,,"125,154",,
21404,SI,2014,R5200,PC,,"0,0",,,,,,,,,
21405,SI,2014,R5250S,KTOE,,,"42,371",,,,,,,,
21406,SI,2014,R5251S,KTOE,,,"0,0",,,,,,,,
21407,SI,2014,R5252S,KTOE,,,"0,0",,,,,,,,
21408,SI,2014,R5253S,KTOE,,,"0,0",,,,,,,,
21409,SI,2014,R5254S,KTOE,,,"0,0",,,,,,,,
21410,SI,2014,R5255S,KTOE,,,"0,0",,,,,,,,
21411,SI,2014,R5256S,KTOE,,,"0,0",,,,,,,,
21412,SI,2014,R5257S,KTOE,,,"0,0",,,,,,,,
21413,SI,2014,R5258S,KTOE,,,"0,0",,,,,,,,
21414,SI,2014,R5259S,KTOE,,,"0,0",,,,,,,,
21415,SI,2014,R5260S,KTOE,,,"0,0",,,,,,,,
21416,SI,2014,R5261S,KTOE,,,"0,0",,,,,,,,
21417,SI,2014,R5262S,KTOE,,,"0,0",,,,,,,,
21418,SI,2014,R5263S,KTOE,,,"0,0",,,,,,,,
21419,SI,2014,R5264S,KTOE,,,"0,0",,,,,,,,
21420,SI,2014,R5265S,KTOE,,,"0,0",,,,,,,,
21421,SI,2014,R5266S,KTOE,,,"0,0",,,,,,,,
21422,SI,2014,R5267S,KTOE,,,"0,0",,,,,,,,
21423,SI,2014,R5268S,KTOE,,,"0,0",,,,,,,,
21424,SI,2014,R5269S,KTOE,,,"0,0",,,,,,,,
21425,SI,2014,R5270S,KTOE,,,"0,0",,,,,,,,
21426,SI,2014,R5271S,KTOE,,,"0,0",,,,,,,,
21427,SI,2014,R5272S,KTOE,,,"0,0",,,,,,,,
21428,SI,2014,R5273S,KTOE,,,"0,0",,,,,,,,
21429,SI,2014,R5274S,KTOE,,,"0,0",,,,,,,,
21430,SI,2014,R5275S,KTOE,,,"0,0",,,,,,,,
21431,SI,2014,R5276S,KTOE,,,"0,0",,,,,,,,
21432,SI,2014,R5277S,KTOE,,,"0,0",,,,,,,,
21433,SI,2014,R5278S,KTOE,,,"42,371",,,,,,,,
21434,SI,2014,R5279S,KTOE,,,"0,0",,,,,,,,
21435,SI,2014,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21436,SI,2014,RA000,KTOE,,,,,,,"51,413999999999994","46,07",,,"0,0"
21437,SI,2014,RHYD,KTOE,,,"0,0",,,,,,,,
21438,SI,2014,RSYNF,KTOE,,,"0,0",,,,,,,,
21439,SI,2014,TOTAL,KTOE,,,,,,,"1787,9129999999998","1782,569",,,
21440,SI,2015,E7000,KTOE,,,,,,,,,,"0,0",
21441,SI,2015,E7100,KTOE,,,,"0,19899999999999998","4,125","0,0",,,,,
21442,SI,2015,E7200,KTOE,,,,"0,40299999999999997","8,343","0,0",,,,,
21443,SI,2015,R5200,KTOE,"0,0",,,"0,0","0,0","29,073",,,"123,588",,
21444,SI,2015,R5200,PC,,"0,0",,,,,,,,,
21445,SI,2015,R5250S,KTOE,,,"29,073",,,,,,,,
21446,SI,2015,R5251S,KTOE,,,"0,0",,,,,,,,
21447,SI,2015,R5252S,KTOE,,,"0,0",,,,,,,,
21448,SI,2015,R5253S,KTOE,,,"0,0",,,,,,,,
21449,SI,2015,R5254S,KTOE,,,"0,0",,,,,,,,
21450,SI,2015,R5255S,KTOE,,,"0,0",,,,,,,,
21451,SI,2015,R5256S,KTOE,,,"0,0",,,,,,,,
21452,SI,2015,R5257S,KTOE,,,"0,0",,,,,,,,
21453,SI,2015,R5258S,KTOE,,,"0,0",,,,,,,,
21454,SI,2015,R5259S,KTOE,,,"0,0",,,,,,,,
21455,SI,2015,R5260S,KTOE,,,"0,0",,,,,,,,
21456,SI,2015,R5261S,KTOE,,,"0,0",,,,,,,,
21457,SI,2015,R5262S,KTOE,,,"0,0",,,,,,,,
21458,SI,2015,R5263S,KTOE,,,"0,0",,,,,,,,
21459,SI,2015,R5264S,KTOE,,,"0,0",,,,,,,,
21460,SI,2015,R5265S,KTOE,,,"0,0",,,,,,,,
21461,SI,2015,R5266S,KTOE,,,"0,0",,,,,,,,
21462,SI,2015,R5267S,KTOE,,,"0,0",,,,,,,,
21463,SI,2015,R5268S,KTOE,,,"0,0",,,,,,,,
21464,SI,2015,R5269S,KTOE,,,"0,0",,,,,,,,
21465,SI,2015,R5270S,KTOE,,,"0,0",,,,,,,,
21466,SI,2015,R5271S,KTOE,,,"0,0",,,,,,,,
21467,SI,2015,R5272S,KTOE,,,"0,0",,,,,,,,
21468,SI,2015,R5273S,KTOE,,,"0,0",,,,,,,,
21469,SI,2015,R5274S,KTOE,,,"0,0",,,,,,,,
21470,SI,2015,R5275S,KTOE,,,"0,0",,,,,,,,
21471,SI,2015,R5276S,KTOE,,,"0,0",,,,,,,,
21472,SI,2015,R5277S,KTOE,,,"0,0",,,,,,,,
21473,SI,2015,R5278S,KTOE,,,"29,073",,,,,,,,
21474,SI,2015,R5279S,KTOE,,,"0,0",,,,,,,,
21475,SI,2015,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21476,SI,2015,RA000,KTOE,,,,,,,"39,585","33,397",,,"0,0"
21477,SI,2015,RHYD,KTOE,,,"0,0",,,,,,,,
21478,SI,2015,RSYNF,KTOE,,,"0,0",,,,,,,,
21479,SI,2015,TOTAL,KTOE,,,,,,,"1765,537","1759,349",,,
21480,SI,2016,E7000,KTOE,,,,,,,,,,"0,0",
21481,SI,2016,E7100,KTOE,,,,"0,175","4,67","0,0",,,,,
21482,SI,2016,E7200,KTOE,,,,"0,341","9,088","0,0",,,,,
21483,SI,2016,R5200,KTOE,"0,0",,,"0,0","0,0","18,192",,,"131,30700000000002",,
21484,SI,2016,R5200,PC,,"0,0",,,,,,,,,
21485,SI,2016,R5250S,KTOE,,,"18,192",,,,,,,,
21486,SI,2016,R5251S,KTOE,,,"0,0",,,,,,,,
21487,SI,2016,R5252S,KTOE,,,"0,0",,,,,,,,
21488,SI,2016,R5253S,KTOE,,,"0,0",,,,,,,,
21489,SI,2016,R5254S,KTOE,,,"0,0",,,,,,,,
21490,SI,2016,R5255S,KTOE,,,"0,0",,,,,,,,
21491,SI,2016,R5256S,KTOE,,,"0,0",,,,,,,,
21492,SI,2016,R5257S,KTOE,,,"0,0",,,,,,,,
21493,SI,2016,R5258S,KTOE,,,"0,0",,,,,,,,
21494,SI,2016,R5259S,KTOE,,,"0,0",,,,,,,,
21495,SI,2016,R5260S,KTOE,,,"0,0",,,,,,,,
21496,SI,2016,R5261S,KTOE,,,"0,0",,,,,,,,
21497,SI,2016,R5262S,KTOE,,,"0,0",,,,,,,,
21498,SI,2016,R5263S,KTOE,,,"0,0",,,,,,,,
21499,SI,2016,R5264S,KTOE,,,"0,0",,,,,,,,
21500,SI,2016,R5265S,KTOE,,,"0,0",,,,,,,,
21501,SI,2016,R5266S,KTOE,,,"0,0",,,,,,,,
21502,SI,2016,R5267S,KTOE,,,"0,0",,,,,,,,
21503,SI,2016,R5268S,KTOE,,,"0,0",,,,,,,,
21504,SI,2016,R5269S,KTOE,,,"0,0",,,,,,,,
21505,SI,2016,R5270S,KTOE,,,"0,0",,,,,,,,
21506,SI,2016,R5271S,KTOE,,,"0,0",,,,,,,,
21507,SI,2016,R5272S,KTOE,,,"0,0",,,,,,,,
21508,SI,2016,R5273S,KTOE,,,"0,0",,,,,,,,
21509,SI,2016,R5274S,KTOE,,,"0,0",,,,,,,,
21510,SI,2016,R5275S,KTOE,,,"0,0",,,,,,,,
21511,SI,2016,R5276S,KTOE,,,"0,0",,,,,,,,
21512,SI,2016,R5277S,KTOE,,,"0,0",,,,,,,,
21513,SI,2016,R5278S,KTOE,,,"18,192",,,,,,,,
21514,SI,2016,R5279S,KTOE,,,"0,0",,,,,,,,
21515,SI,2016,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21516,SI,2016,RA000,KTOE,,,,,,,"30,041999999999998","23,037",,,"0,0"
21517,SI,2016,RHYD,KTOE,,,"0,0",,,,,,,,
21518,SI,2016,RSYNF,KTOE,,,"0,0",,,,,,,,
21519,SI,2016,TOTAL,KTOE,,,,,,,"1875,8129999999999","1868,808",,,
21520,SI,2017,E7000,KTOE,,,,,,,,,,"0,0",
21521,SI,2017,E7100,KTOE,,,,"0,19","6,335","0,024",,,,,
21522,SI,2017,E7200,KTOE,,,,"0,39","13,023","0,05",,,,,
21523,SI,2017,R5200,KTOE,"14,76",,,"0,0","0,0","24,113000000000003",,,"135,072",,
21524,SI,2017,R5200,PC,,"0,765",,,,,,,,,
21525,SI,2017,R5250S,KTOE,,,"24,11",,,,,,,,
21526,SI,2017,R5251S,KTOE,,,"9,35",,,,,,,,
21527,SI,2017,R5252S,KTOE,,,"0,0",,,,,,,,
21528,SI,2017,R5253S,KTOE,,,"0,0",,,,,,,,
21529,SI,2017,R5254S,KTOE,,,"0,0",,,,,,,,
21530,SI,2017,R5255S,KTOE,,,"0,0",,,,,,,,
21531,SI,2017,R5256S,KTOE,,,"0,0",,,,,,,,
21532,SI,2017,R5257S,KTOE,,,"0,0",,,,,,,,
21533,SI,2017,R5258S,KTOE,,,"0,0",,,,,,,,
21534,SI,2017,R5259S,KTOE,,,"0,0",,,,,,,,
21535,SI,2017,R5260S,KTOE,,,"0,0",,,,,,,,
21536,SI,2017,R5261S,KTOE,,,"0,0",,,,,,,,
21537,SI,2017,R5262S,KTOE,,,"0,0",,,,,,,,
21538,SI,2017,R5263S,KTOE,,,"0,0",,,,,,,,
21539,SI,2017,R5264S,KTOE,,,"0,0",,,,,,,,
21540,SI,2017,R5265S,KTOE,,,"0,0",,,,,,,,
21541,SI,2017,R5266S,KTOE,,,"0,0",,,,,,,,
21542,SI,2017,R5267S,KTOE,,,"0,0",,,,,,,,
21543,SI,2017,R5268S,KTOE,,,"0,0",,,,,,,,
21544,SI,2017,R5269S,KTOE,,,"0,0",,,,,,,,
21545,SI,2017,R5270S,KTOE,,,"0,0",,,,,,,,
21546,SI,2017,R5271S,KTOE,,,"0,0",,,,,,,,
21547,SI,2017,R5272S,KTOE,,,"0,0",,,,,,,,
21548,SI,2017,R5273S,KTOE,,,"9,35",,,,,,,,
21549,SI,2017,R5274S,KTOE,,,"9,35",,,,,,,,
21550,SI,2017,R5275S,KTOE,,,"0,0",,,,,,,,
21551,SI,2017,R5276S,KTOE,,,"14,76",,,,,,,,
21552,SI,2017,R5277S,KTOE,,,"0,0",,,,,,,,
21553,SI,2017,R5278S,KTOE,,,"0,0",,,,,,,,
21554,SI,2017,R5279S,KTOE,,,"0,0",,,,,,,,
21555,SI,2017,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21556,SI,2017,RA000,KTOE,,,,,,,"49,61","30,659000000000002",,,"0,0"
21557,SI,2017,RHYD,KTOE,,,"0,0",,,,,,,,
21558,SI,2017,RSYNF,KTOE,,,"0,0",,,,,,,,
21559,SI,2017,TOTAL,KTOE,,,,,,,"1929,598","1920,095",,,
21560,SI,2018,E7000,KTOE,,,,,,,,,,"0,0",
21561,SI,2018,E7100,KTOE,,,,"0,18600000000000003","6,212999999999999","0,028999999999999998",,,,,
21562,SI,2018,E7200,KTOE,,,,"0,39399999999999996","13,164000000000001","0,062",,,,,
21563,SI,2018,R5200,KTOE,"51,95",,,"0,0","0,0","72,0",,,"137,231",,
21564,SI,2018,R5200,PC,,"2,65",,,,,,,,,
21565,SI,2018,R5250S,KTOE,,,"71,998",,,,,,,,
21566,SI,2018,R5251S,KTOE,,,"20,048",,,,,,,,
21567,SI,2018,R5252S,KTOE,,,"0,0",,,,,,,,
21568,SI,2018,R5253S,KTOE,,,"0,0",,,,,,,,
21569,SI,2018,R5254S,KTOE,,,"0,0",,,,,,,,
21570,SI,2018,R5255S,KTOE,,,"0,0",,,,,,,,
21571,SI,2018,R5256S,KTOE,,,"0,0",,,,,,,,
21572,SI,2018,R5257S,KTOE,,,"0,0",,,,,,,,
21573,SI,2018,R5258S,KTOE,,,"0,0",,,,,,,,
21574,SI,2018,R5259S,KTOE,,,"0,0",,,,,,,,
21575,SI,2018,R5260S,KTOE,,,"0,0",,,,,,,,
21576,SI,2018,R5261S,KTOE,,,"0,0",,,,,,,,
21577,SI,2018,R5262S,KTOE,,,"0,0",,,,,,,,
21578,SI,2018,R5263S,KTOE,,,"0,0",,,,,,,,
21579,SI,2018,R5264S,KTOE,,,"0,0",,,,,,,,
21580,SI,2018,R5265S,KTOE,,,"0,0",,,,,,,,
21581,SI,2018,R5266S,KTOE,,,"0,0",,,,,,,,
21582,SI,2018,R5267S,KTOE,,,"0,0",,,,,,,,
21583,SI,2018,R5268S,KTOE,,,"0,0",,,,,,,,
21584,SI,2018,R5269S,KTOE,,,"0,0",,,,,,,,
21585,SI,2018,R5270S,KTOE,,,"0,0",,,,,,,,
21586,SI,2018,R5271S,KTOE,,,"0,0",,,,,,,,
21587,SI,2018,R5272S,KTOE,,,"0,0",,,,,,,,
21588,SI,2018,R5273S,KTOE,,,"20,048",,,,,,,,
21589,SI,2018,R5274S,KTOE,,,"20,048",,,,,,,,
21590,SI,2018,R5275S,KTOE,,,"0,0",,,,,,,,
21591,SI,2018,R5276S,KTOE,,,"51,95",,,,,,,,
21592,SI,2018,R5277S,KTOE,,,"0,0",,,,,,,,
21593,SI,2018,R5278S,KTOE,,,"0,0",,,,,,,,
21594,SI,2018,R5279S,KTOE,,,"0,0",,,,,,,,
21595,SI,2018,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21596,SI,2018,RA000,KTOE,,,,,,,"107,91","78,426",,,"0,0"
21597,SI,2018,RHYD,KTOE,,,"0,0",,,,,,,,
21598,SI,2018,RSYNF,KTOE,,,"0,0",,,,,,,,
21599,SI,2018,TOTAL,KTOE,,,,,,,"1960,4460000000001","1951,1270000000002",,,
21600,SK,2004,E7000,KTOE,,,,,,,,,,"0,0",
21601,SK,2004,E7100,KTOE,,,,"1,105","8,556000000000001","0,0",,,,,
21602,SK,2004,E7200,KTOE,,,,"5,859","45,356","0,0",,,,,
21603,SK,2004,R5200,KTOE,,,,"0,0","0,0","1,0",,,,,
21604,SK,2004,R5200,PC,,,,,,,,,,,
21605,SK,2004,R5250S,KTOE,,,"1,0",,,,,,,,
21606,SK,2004,R5251S,KTOE,,,"0,0",,,,,,,,
21607,SK,2004,R5252S,KTOE,,,,,,,,,,,
21608,SK,2004,R5253S,KTOE,,,,,,,,,,,
21609,SK,2004,R5254S,KTOE,,,,,,,,,,,
21610,SK,2004,R5255S,KTOE,,,,,,,,,,,
21611,SK,2004,R5256S,KTOE,,,,,,,,,,,
21612,SK,2004,R5257S,KTOE,,,,,,,,,,,
21613,SK,2004,R5258S,KTOE,,,,,,,,,,,
21614,SK,2004,R5259S,KTOE,,,,,,,,,,,
21615,SK,2004,R5260S,KTOE,,,,,,,,,,,
21616,SK,2004,R5261S,KTOE,,,,,,,,,,,
21617,SK,2004,R5262S,KTOE,,,,,,,,,,,
21618,SK,2004,R5263S,KTOE,,,,,,,,,,,
21619,SK,2004,R5264S,KTOE,,,,,,,,,,,
21620,SK,2004,R5265S,KTOE,,,,,,,,,,,
21621,SK,2004,R5266S,KTOE,,,,,,,,,,,
21622,SK,2004,R5267S,KTOE,,,,,,,,,,,
21623,SK,2004,R5268S,KTOE,,,,,,,,,,,
21624,SK,2004,R5269S,KTOE,,,,,,,,,,,
21625,SK,2004,R5270S,KTOE,,,,,,,,,,,
21626,SK,2004,R5271S,KTOE,,,,,,,,,,,
21627,SK,2004,R5272S,KTOE,,,,,,,,,,,
21628,SK,2004,R5273S,KTOE,,,,,,,,,,,
21629,SK,2004,R5274S,KTOE,,,,,,,,,,,
21630,SK,2004,R5275S,KTOE,,,,,,,,,,,
21631,SK,2004,R5276S,KTOE,,,,,,,,,,,
21632,SK,2004,R5277S,KTOE,,,,,,,,,,,
21633,SK,2004,R5278S,KTOE,,,,,,,,,,,
21634,SK,2004,R5279S,KTOE,,,,,,,,,,,
21635,SK,2004,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21636,SK,2004,RA000,KTOE,,,,,,,"23,495","10,661",,,"0,0"
21637,SK,2004,RHYD,KTOE,,,"0,0",,,,,,,,
21638,SK,2004,RSYNF,KTOE,,,"0,0",,,,,,,,
21639,SK,2004,TOTAL,KTOE,,,,,,,"1565,983","1553,149",,,
21640,SK,2005,E7000,KTOE,,,,,,,,,,"0,0",
21641,SK,2005,E7100,KTOE,,,,"1,064","6,7410000000000005","0,0",,,,,
21642,SK,2005,E7200,KTOE,,,,"5,642","35,735","0,0",,,,,
21643,SK,2005,R5200,KTOE,,,,"0,0","0,0","11,17",,,,,
21644,SK,2005,R5200,PC,,,,,,,,,,,
21645,SK,2005,R5250S,KTOE,,,"11,17",,,,,,,,
21646,SK,2005,R5251S,KTOE,,,"0,0",,,,,,,,
21647,SK,2005,R5252S,KTOE,,,,,,,,,,,
21648,SK,2005,R5253S,KTOE,,,,,,,,,,,
21649,SK,2005,R5254S,KTOE,,,,,,,,,,,
21650,SK,2005,R5255S,KTOE,,,,,,,,,,,
21651,SK,2005,R5256S,KTOE,,,,,,,,,,,
21652,SK,2005,R5257S,KTOE,,,,,,,,,,,
21653,SK,2005,R5258S,KTOE,,,,,,,,,,,
21654,SK,2005,R5259S,KTOE,,,,,,,,,,,
21655,SK,2005,R5260S,KTOE,,,,,,,,,,,
21656,SK,2005,R5261S,KTOE,,,,,,,,,,,
21657,SK,2005,R5262S,KTOE,,,,,,,,,,,
21658,SK,2005,R5263S,KTOE,,,,,,,,,,,
21659,SK,2005,R5264S,KTOE,,,,,,,,,,,
21660,SK,2005,R5265S,KTOE,,,,,,,,,,,
21661,SK,2005,R5266S,KTOE,,,,,,,,,,,
21662,SK,2005,R5267S,KTOE,,,,,,,,,,,
21663,SK,2005,R5268S,KTOE,,,,,,,,,,,
21664,SK,2005,R5269S,KTOE,,,,,,,,,,,
21665,SK,2005,R5270S,KTOE,,,,,,,,,,,
21666,SK,2005,R5271S,KTOE,,,,,,,,,,,
21667,SK,2005,R5272S,KTOE,,,,,,,,,,,
21668,SK,2005,R5273S,KTOE,,,,,,,,,,,
21669,SK,2005,R5274S,KTOE,,,,,,,,,,,
21670,SK,2005,R5275S,KTOE,,,,,,,,,,,
21671,SK,2005,R5276S,KTOE,,,,,,,,,,,
21672,SK,2005,R5277S,KTOE,,,,,,,,,,,
21673,SK,2005,R5278S,KTOE,,,,,,,,,,,
21674,SK,2005,R5279S,KTOE,,,,,,,,,,,
21675,SK,2005,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21676,SK,2005,RA000,KTOE,,,,,,,"29,087","18,975",,,"0,0"
21677,SK,2005,RHYD,KTOE,,,"0,0",,,,,,,,
21678,SK,2005,RSYNF,KTOE,,,"0,0",,,,,,,,
21679,SK,2005,TOTAL,KTOE,,,,,,,"1751,89","1741,779",,,
21680,SK,2006,E7000,KTOE,,,,,,,,,,"0,0",
21681,SK,2006,E7100,KTOE,,,,"0,955","7,191","0,0",,,,,
21682,SK,2006,E7200,KTOE,,,,"5,064","38,123000000000005","0,0",,,,,
21683,SK,2006,R5200,KTOE,,,,"0,0","0,0","40,17",,,,,
21684,SK,2006,R5200,PC,,,,,,,,,,,
21685,SK,2006,R5250S,KTOE,,,"40,17",,,,,,,,
21686,SK,2006,R5251S,KTOE,,,"0,0",,,,,,,,
21687,SK,2006,R5252S,KTOE,,,,,,,,,,,
21688,SK,2006,R5253S,KTOE,,,,,,,,,,,
21689,SK,2006,R5254S,KTOE,,,,,,,,,,,
21690,SK,2006,R5255S,KTOE,,,,,,,,,,,
21691,SK,2006,R5256S,KTOE,,,,,,,,,,,
21692,SK,2006,R5257S,KTOE,,,,,,,,,,,
21693,SK,2006,R5258S,KTOE,,,,,,,,,,,
21694,SK,2006,R5259S,KTOE,,,,,,,,,,,
21695,SK,2006,R5260S,KTOE,,,,,,,,,,,
21696,SK,2006,R5261S,KTOE,,,,,,,,,,,
21697,SK,2006,R5262S,KTOE,,,,,,,,,,,
21698,SK,2006,R5263S,KTOE,,,,,,,,,,,
21699,SK,2006,R5264S,KTOE,,,,,,,,,,,
21700,SK,2006,R5265S,KTOE,,,,,,,,,,,
21701,SK,2006,R5266S,KTOE,,,,,,,,,,,
21702,SK,2006,R5267S,KTOE,,,,,,,,,,,
21703,SK,2006,R5268S,KTOE,,,,,,,,,,,
21704,SK,2006,R5269S,KTOE,,,,,,,,,,,
21705,SK,2006,R5270S,KTOE,,,,,,,,,,,
21706,SK,2006,R5271S,KTOE,,,,,,,,,,,
21707,SK,2006,R5272S,KTOE,,,,,,,,,,,
21708,SK,2006,R5273S,KTOE,,,,,,,,,,,
21709,SK,2006,R5274S,KTOE,,,,,,,,,,,
21710,SK,2006,R5275S,KTOE,,,,,,,,,,,
21711,SK,2006,R5276S,KTOE,,,,,,,,,,,
21712,SK,2006,R5277S,KTOE,,,,,,,,,,,
21713,SK,2006,R5278S,KTOE,,,,,,,,,,,
21714,SK,2006,R5279S,KTOE,,,,,,,,,,,
21715,SK,2006,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21716,SK,2006,RA000,KTOE,,,,,,,"59,103","48,317",,,"0,0"
21717,SK,2006,RHYD,KTOE,,,"0,0",,,,,,,,
21718,SK,2006,RSYNF,KTOE,,,"0,0",,,,,,,,
21719,SK,2006,TOTAL,KTOE,,,,,,,"1793,862","1783,075",,,
21720,SK,2007,E7000,KTOE,,,,,,,,,,"0,0",
21721,SK,2007,E7100,KTOE,,,,"1,015","7,247999999999999","0,0",,,,,
21722,SK,2007,E7200,KTOE,,,,"5,176","36,948","0,0",,,,,
21723,SK,2007,R5200,KTOE,,,,"0,0","0,0","59,49",,,,,
21724,SK,2007,R5200,PC,,,,,,,,,,,
21725,SK,2007,R5250S,KTOE,,,"59,49",,,,,,,,
21726,SK,2007,R5251S,KTOE,,,"0,0",,,,,,,,
21727,SK,2007,R5252S,KTOE,,,,,,,,,,,
21728,SK,2007,R5253S,KTOE,,,,,,,,,,,
21729,SK,2007,R5254S,KTOE,,,,,,,,,,,
21730,SK,2007,R5255S,KTOE,,,,,,,,,,,
21731,SK,2007,R5256S,KTOE,,,,,,,,,,,
21732,SK,2007,R5257S,KTOE,,,,,,,,,,,
21733,SK,2007,R5258S,KTOE,,,,,,,,,,,
21734,SK,2007,R5259S,KTOE,,,,,,,,,,,
21735,SK,2007,R5260S,KTOE,,,,,,,,,,,
21736,SK,2007,R5261S,KTOE,,,,,,,,,,,
21737,SK,2007,R5262S,KTOE,,,,,,,,,,,
21738,SK,2007,R5263S,KTOE,,,,,,,,,,,
21739,SK,2007,R5264S,KTOE,,,,,,,,,,,
21740,SK,2007,R5265S,KTOE,,,,,,,,,,,
21741,SK,2007,R5266S,KTOE,,,,,,,,,,,
21742,SK,2007,R5267S,KTOE,,,,,,,,,,,
21743,SK,2007,R5268S,KTOE,,,,,,,,,,,
21744,SK,2007,R5269S,KTOE,,,,,,,,,,,
21745,SK,2007,R5270S,KTOE,,,,,,,,,,,
21746,SK,2007,R5271S,KTOE,,,,,,,,,,,
21747,SK,2007,R5272S,KTOE,,,,,,,,,,,
21748,SK,2007,R5273S,KTOE,,,,,,,,,,,
21749,SK,2007,R5274S,KTOE,,,,,,,,,,,
21750,SK,2007,R5275S,KTOE,,,,,,,,,,,
21751,SK,2007,R5276S,KTOE,,,,,,,,,,,
21752,SK,2007,R5277S,KTOE,,,,,,,,,,,
21753,SK,2007,R5278S,KTOE,,,,,,,,,,,
21754,SK,2007,R5279S,KTOE,,,,,,,,,,,
21755,SK,2007,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21756,SK,2007,RA000,KTOE,,,,,,,"78,626","67,753",,,"0,0"
21757,SK,2007,RHYD,KTOE,,,"0,0",,,,,,,,
21758,SK,2007,RSYNF,KTOE,,,"0,0",,,,,,,,
21759,SK,2007,TOTAL,KTOE,,,,,,,"1968,389","1957,517",,,
21760,SK,2008,E7000,KTOE,,,,,,,,,,"0,0",
21761,SK,2008,E7100,KTOE,,,,"1,075","6,912999999999999","0,0",,,,,
21762,SK,2008,E7200,KTOE,,,,"5,287999999999999","34,016","0,0",,,,,
21763,SK,2008,R5200,KTOE,,,,"0,0","0,0","72,27",,,,,
21764,SK,2008,R5200,PC,,,,,,,,,,,
21765,SK,2008,R5250S,KTOE,,,"72,27",,,,,,,,
21766,SK,2008,R5251S,KTOE,,,"0,0",,,,,,,,
21767,SK,2008,R5252S,KTOE,,,,,,,,,,,
21768,SK,2008,R5253S,KTOE,,,,,,,,,,,
21769,SK,2008,R5254S,KTOE,,,,,,,,,,,
21770,SK,2008,R5255S,KTOE,,,,,,,,,,,
21771,SK,2008,R5256S,KTOE,,,,,,,,,,,
21772,SK,2008,R5257S,KTOE,,,,,,,,,,,
21773,SK,2008,R5258S,KTOE,,,,,,,,,,,
21774,SK,2008,R5259S,KTOE,,,,,,,,,,,
21775,SK,2008,R5260S,KTOE,,,,,,,,,,,
21776,SK,2008,R5261S,KTOE,,,,,,,,,,,
21777,SK,2008,R5262S,KTOE,,,,,,,,,,,
21778,SK,2008,R5263S,KTOE,,,,,,,,,,,
21779,SK,2008,R5264S,KTOE,,,,,,,,,,,
21780,SK,2008,R5265S,KTOE,,,,,,,,,,,
21781,SK,2008,R5266S,KTOE,,,,,,,,,,,
21782,SK,2008,R5267S,KTOE,,,,,,,,,,,
21783,SK,2008,R5268S,KTOE,,,,,,,,,,,
21784,SK,2008,R5269S,KTOE,,,,,,,,,,,
21785,SK,2008,R5270S,KTOE,,,,,,,,,,,
21786,SK,2008,R5271S,KTOE,,,,,,,,,,,
21787,SK,2008,R5272S,KTOE,,,,,,,,,,,
21788,SK,2008,R5273S,KTOE,,,,,,,,,,,
21789,SK,2008,R5274S,KTOE,,,,,,,,,,,
21790,SK,2008,R5275S,KTOE,,,,,,,,,,,
21791,SK,2008,R5276S,KTOE,,,,,,,,,,,
21792,SK,2008,R5277S,KTOE,,,,,,,,,,,
21793,SK,2008,R5278S,KTOE,,,,,,,,,,,
21794,SK,2008,R5279S,KTOE,,,,,,,,,,,
21795,SK,2008,R5300,KTOE,,,,"0,0","0,0","0,0",,,,,
21796,SK,2008,RA000,KTOE,,,,,,,"90,62700000000001","80,258",,,"0,0"
21797,SK,2008,RHYD,KTOE,,,"0,0",,,,,,,,
21798,SK,2008,RSYNF,KTOE,,,"0,0",,,,,,,,
21799,SK,2008,TOTAL,KTOE,,,,,,,"2118,275","2107,906",,,
