geo,year,siec,fuel,unit,electricity_consumption,heat_consumption,transport_consumption,all_sectors_consumption
LT,2009,R5200,Liquid biofuels,KTOE,,,"51,54","51,54"
LT,2009,R5300,Biogases,KTOE,"1,270335339638865","2,5320000000000005","0,0","3,8023353396388657"
LT,2009,RA000,Renewables and biofuels,KTOE,"59,092261392949275","876,273","52,709","988,0742613929492"
LT,2009,TOTAL,Total,KTOE,"11711,0","2598,558","1241,308","15550,866000000002"
LT,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LT,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"9,97274290627687","872,1700000000001",,"882,1427429062769"
LT,2010,R5200,Liquid biofuels,KTOE,,,"44,79","44,79"
LT,2010,R5300,Biogases,KTOE,"2,649871023215821","4,943999999999998","0,0","7,593871023215819"
LT,2010,RA000,Renewables and biofuels,KTOE,"69,87162510748065","880,8539999999998","46,003","996,7286251074805"
LT,2010,TOTAL,Total,KTOE,"10984,0","2707,31","1284,797","14976,107"
LT,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LT,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"10,438693035253655","865,41",,"875,8486930352536"
LT,2011,R5200,Liquid biofuels,KTOE,,,"45,02","45,02"
LT,2011,R5300,Biogases,KTOE,"3,14548581255374","3,678","0,0","6,82348581255374"
LT,2011,RA000,Renewables and biofuels,KTOE,"85,26620808254513","872,16","46,33600000000001","1003,7622080825452"
LT,2011,TOTAL,Total,KTOE,"10985,0","2659,821","1287,936","14932,757"
LT,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LT,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"15,094496990541701","930,353",,"945,4474969905417"
LT,2012,R5200,Liquid biofuels,KTOE,,,"60,62","60,62"
LT,2012,R5300,Biogases,KTOE,"3,617024935511608","4,3469999999999995","0,0","7,964024935511608"
LT,2012,RA000,Renewables and biofuels,KTOE,"104,2354256233878","937,322","61,994","1103,5514256233878"
LT,2012,TOTAL,Total,KTOE,"11148,0","2713,926","1312,865","15174,791"
LT,2012,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LT,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"23,96749785038693","938,211",,"962,178497850387"
LT,2013,R5200,Liquid biofuels,KTOE,,,"58,7","58,7"
LT,2013,R5300,Biogases,KTOE,"5,089681857265693","6,473","0,0","11,562681857265693"
LT,2013,RA000,Renewables and biofuels,KTOE,"126,11083404987103","951,796","60,185","1138,091834049871"
LT,2013,TOTAL,Total,KTOE,"11160,0","2581,127","1317,021","15058,148000000001"
LT,2013,W6210,Renewable municipal waste,KTOE,"1,6027515047291487","5,541",,"7,143751504729149"
LT,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"25,157953568357694","990,3979999999999",,"1015,5559535683576"
LT,2014,R5200,Liquid biofuels,KTOE,,,"63,199999999999996","63,199999999999996"
LT,2014,R5300,Biogases,KTOE,"6,744453998280309","8,693","0,0","15,437453998280308"
LT,2014,RA000,Renewables and biofuels,KTOE,"133,50515907136716","1007,853","61,073","1202,4311590713671"
LT,2014,TOTAL,Total,KTOE,"11331,0","2480,457000000001","1479,766","15291,223"
LT,2014,W6210,Renewable municipal waste,KTOE,"2,4797076526225275","7,0939999999999985",,"9,573707652622526"
LT,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"27,35786758383491","1065,2289999999998",,"1092,5868675838346"
LT,2015,R5200,Liquid biofuels,KTOE,,,"67,54","67,54"
LT,2015,R5300,Biogases,KTOE,"7,4200343938091144","9,625","0,0","17,045034393809114"
LT,2015,RA000,Renewables and biofuels,KTOE,"153,30017196904558","1086,142","69,087","1308,5291719690456"
LT,2015,TOTAL,Total,KTOE,"11466,0","2356,806","1586,1270000000004","15408,933"
LT,2015,W6210,Renewable municipal waste,KTOE,"3,616423043852106","9,052",,"12,668423043852105"
LT,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"23,145829750644882","1109,893",,"1133,038829750645"
LT,2016,R5200,Liquid biofuels,KTOE,,,"56,529999999999994","56,529999999999994"
LT,2016,R5300,Biogases,KTOE,"10,553138435081687","10,461","0,0","21,014138435081687"
LT,2016,RA000,Renewables and biofuels,KTOE,"173,4359415305245","1133,219","58,306","1364,9609415305247"
LT,2016,TOTAL,Total,KTOE,"11951,0","2433,538","1707,0079999999996","16091,546"
LT,2016,W6210,Renewable municipal waste,KTOE,"4,076182287188307","10,414",,"14,490182287188308"
LT,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"26,07403267411866","1156,8019999999997",,"1182,8760326741183"
LT,2017,R5200,Liquid biofuels,KTOE,,,"71,80000000000001","71,80000000000001"
LT,2017,R5300,Biogases,KTOE,"10,940756663800515","10,293999999999999","0,0","21,234756663800514"
LT,2017,RA000,Renewables and biofuels,KTOE,"192,83594153052448","1185,579","73,694","1452,1089415305244"
LT,2017,TOTAL,Total,KTOE,"12285,4","2549,695","1809,996","16645,091"
LT,2017,W6210,Renewable municipal waste,KTOE,"6,291143594153052","16,433",,"22,724143594153052"
LT,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"30,533104041272573","1144,0",,"1174,5331040412725"
LT,2018,R5200,Liquid biofuels,KTOE,,,"77,80000000000001","77,80000000000001"
LT,2018,R5300,Biogases,KTOE,"12,029234737747206","11,082","0,0","23,111234737747207"
LT,2018,RA000,Renewables and biofuels,KTOE,"199,66457437661222","1185,148","79,87","1464,6825743766121"
LT,2018,TOTAL,Total,KTOE,"12615,0","2597,045","1945,264","17157,309"
LT,2018,W6210,Renewable municipal waste,KTOE,"4,12725709372313","9,912",,"14,03925709372313"
LU,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","19,041",,"19,041"
LU,2004,R5200,Liquid biofuels,KTOE,,,"0,522","0,522"
LU,2004,R5300,Biogases,KTOE,"1,74926913155632","2,445","0,0","4,19426913155632"
LU,2004,RA000,Renewables and biofuels,KTOE,"16,063542562338778","21,78","1,551","39,394542562338785"
LU,2004,TOTAL,Total,KTOE,"6756,67","1190,917","2245,172","10192,759"
LU,2004,W6210,Renewable municipal waste,KTOE,"1,9115219260533105","0,0",,"1,9115219260533105"
LU,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","38,984",,"38,984"
LU,2005,R5200,Liquid biofuels,KTOE,,,"0,541","0,541"
LU,2005,R5300,Biogases,KTOE,"2,340498710232158","3,272","0,0","5,612498710232158"
LU,2005,RA000,Renewables and biofuels,KTOE,"18,053826311263972","42,627","1,83","62,51082631126397"
LU,2005,TOTAL,Total,KTOE,"6604,938","1177,759","2369,002","10151,699"
LU,2005,W6210,Renewable municipal waste,KTOE,"1,628804815133276","0,0",,"1,628804815133276"
LU,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","39,301",,"39,301"
LU,2006,R5200,Liquid biofuels,KTOE,,,"0,511","0,511"
LU,2006,R5300,Biogases,KTOE,"2,8026655202063626","3,918","0,0","6,720665520206363"
LU,2006,RA000,Renewables and biofuels,KTOE,"19,323989681857267","43,685","2,024","65,03298968185727"
LU,2006,TOTAL,Total,KTOE,"7084,58","1200,627","2268,911","10554,118"
LU,2006,W6210,Renewable municipal waste,KTOE,"1,9450558899398105","0,0",,"1,9450558899398105"
LU,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","44,745999999999995",,"44,745999999999995"
LU,2007,R5200,Liquid biofuels,KTOE,,,"44,85","44,85"
LU,2007,R5300,Biogases,KTOE,"3,1462596732588133","4,398","0,0","7,5442596732588125"
LU,2007,RA000,Renewables and biofuels,KTOE,"20,342734307824593","49,78","46,511","116,6337343078246"
LU,2007,TOTAL,Total,KTOE,"7159,47","1139,904","2221,879","10521,253"
LU,2007,W6210,Renewable municipal waste,KTOE,"2,2421324161650906","0,0",,"2,2421324161650906"
LU,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","46,924",,"46,924"
LU,2008,R5200,Liquid biofuels,KTOE,,,"44,892","44,892"
LU,2008,R5300,Biogases,KTOE,"3,7684436801375747","5,268","0,0","9,036443680137575"
LU,2008,RA000,Renewables and biofuels,KTOE,"21,773086844368013","53,13399999999999","46,537","121,444086844368"
LU,2008,TOTAL,Total,KTOE,"7070,508000000002","1156,663","2252,339","10479,510000000002"
LU,2008,W6210,Renewable municipal waste,KTOE,"2,220206362854686","0,0",,"2,220206362854686"
LU,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","42,954",,"42,954"
LU,2009,R5200,Liquid biofuels,KTOE,,,"42,185","42,185"
LU,2009,R5300,Biogases,KTOE,"4,585468615649183","6,41","0,0","10,995468615649184"
LU,2009,RA000,Renewables and biofuels,KTOE,"23,189767841788477","50,716","43,89","117,79576784178848"
LU,2009,TOTAL,Total,KTOE,"6569,501","1086,48","2077,944","9733,925"
LU,2009,W6210,Renewable municipal waste,KTOE,"2,137231298366294","0,0",,"2,137231298366294"
LU,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","47,736999999999995",,"47,736999999999995"
LU,2010,R5200,Liquid biofuels,KTOE,,,"41,224","41,224"
LU,2010,R5300,Biogases,KTOE,"4,811435941530524","5,904","0,0","10,715435941530524"
LU,2010,RA000,Renewables and biofuels,KTOE,"23,7481513327601","55,462","43,133","122,3431513327601"
LU,2010,TOTAL,Total,KTOE,"7294,39","1168,28","2194,476","10657,146"
LU,2010,W6210,Renewable municipal waste,KTOE,"2,4233018056749787","0,0",,"2,4233018056749787"
LU,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","41,547000000000004",,"41,547000000000004"
LU,2011,R5200,Liquid biofuels,KTOE,,,"45,854","45,854"
LU,2011,R5300,Biogases,KTOE,"4,755460017196904","5,7059999999999995","0,0","10,461460017196902"
LU,2011,RA000,Renewables and biofuels,KTOE,"24,984436801375754","49,98","47,993","122,95743680137576"
LU,2011,TOTAL,Total,KTOE,"7130,741999999998","1038,85","2328,599","10498,190999999999"
LU,2011,W6210,Renewable municipal waste,KTOE,"3,2392949269131557","0,0",,"3,2392949269131557"
LU,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,0","42,721000000000004",,"42,721000000000004"
LU,2012,R5200,Liquid biofuels,KTOE,,,"47,465","47,465"
LU,2012,R5300,Biogases,KTOE,"4,969647463456577","5,839","0,0","10,808647463456577"
LU,2012,RA000,Renewables and biofuels,KTOE,"27,511779879621667","53,93600000000001","49,618","131,0657798796217"
LU,2012,TOTAL,Total,KTOE,"6866,1709999999985","1071,138","2225,209","10162,517999999998"
LU,2012,W6210,Renewable municipal waste,KTOE,"3,113843508168529","0,0",,"3,113843508168529"
LU,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,16801375752364572","46,229",,"46,397013757523645"
LU,2013,R5200,Liquid biofuels,KTOE,,,"53,525","53,525"
LU,2013,R5300,Biogases,KTOE,"4,855116079105762","5,59","0,0","10,445116079105762"
LU,2013,RA000,Renewables and biofuels,KTOE,"31,130094582975065","58,342","55,962","145,43409458297506"
LU,2013,TOTAL,Total,KTOE,"6794,188","1066,255","2183,7870000000007","10044,230000000001"
LU,2013,W6210,Renewable municipal waste,KTOE,"3,0775580395528803","0,0",,"3,0775580395528803"
LU,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,8061908856405846","59,349000000000004",,"61,155190885640586"
LU,2014,R5200,Liquid biofuels,KTOE,,,"68,683","68,683"
LU,2014,R5300,Biogases,KTOE,"5,20292347377472","5,311","0,0","10,513923473774721"
LU,2014,RA000,Renewables and biofuels,KTOE,"34,82957867583835","71,992","71,236","178,05757867583836"
LU,2014,TOTAL,Total,KTOE,"6798,187","996,947","2103,018","9898,152"
LU,2014,W6210,Renewable municipal waste,KTOE,"2,898452278589854","0,0",,"2,898452278589854"
LU,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,078245915735168","60,162000000000006",,"62,24024591573517"
LU,2015,R5200,Liquid biofuels,KTOE,,,"81,092","81,092"
LU,2015,R5300,Biogases,KTOE,"5,296560619088563","5,331","0,0","10,627560619088563"
LU,2015,RA000,Renewables and biofuels,KTOE,"36,94591573516767","75,123","84,06700000000002","196,1359157351677"
LU,2015,TOTAL,Total,KTOE,"6934,024","1060,707","1973,684","9968,415"
LU,2015,W6210,Renewable municipal waste,KTOE,"3,4561478933791916","0,0",,"3,4561478933791916"
LU,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"2,159071367153912","63,008",,"65,16707136715391"
LU,2016,R5200,Liquid biofuels,KTOE,,,"87,069","87,069"
LU,2016,R5300,Biogases,KTOE,"6,250816852966466","6,549999999999999","0,0","12,800816852966465"
LU,2016,RA000,Renewables and biofuels,KTOE,"40,65219260533104","80,583","90,244","211,47919260533104"
LU,2016,TOTAL,Total,KTOE,"7083,5430000000015","1100,77","1922,22","10106,533000000001"
LU,2016,W6210,Renewable municipal waste,KTOE,"3,6294926913155643","0,0",,"3,6294926913155643"
LU,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"4,472398968185726","67,22800000000001",,"71,70039896818574"
LU,2017,R5200,Liquid biofuels,KTOE,,,"110,262","110,262"
LU,2017,R5300,Biogases,KTOE,"6,2346517626827165","6,746","0,0","12,980651762682717"
LU,2017,RA000,Renewables and biofuels,KTOE,"49,013155631986244","86,402","113,69","249,10515563198624"
LU,2017,TOTAL,Total,KTOE,"7076,864000000001","1110,753","1981,777","10169,394"
LU,2017,W6210,Renewable municipal waste,KTOE,"4,035253654342219","0,0",,"4,035253654342219"
LU,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"8,183147033533965","76,06700000000001",,"84,25014703353398"
LU,2018,R5200,Liquid biofuels,KTOE,,,"119,557","119,557"
LU,2018,R5300,Biogases,KTOE,"6,488650042992263","7,667","0,0","14,155650042992264"
LU,2018,RA000,Renewables and biofuels,KTOE,"55,88546861564918","96,897","122,95","275,73246861564917"
LU,2018,TOTAL,Total,KTOE,"7118,269","1103,193","2117,374","10338,836"
LU,2018,W6210,Renewable municipal waste,KTOE,"4,021410146173689","0,0",,"4,021410146173689"
LV,2004,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,5047291487532244","1095,562",,"1096,0667291487532"
LV,2004,R5200,Liquid biofuels,KTOE,,,"0,0","0,0"
LV,2004,R5300,Biogases,KTOE,"2,738435081685297","3,7020000000000004","0,0","6,4404350816852975"
LV,2004,RA000,Renewables and biofuels,KTOE,"268,16010318142736","1099,981","5,4929999999999986","1373,6341031814272"
LV,2004,TOTAL,Total,KTOE,"6786,0","2588,933","936,285","10311,218"
LV,2004,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2005,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,48202923473774717","1110,6100000000001",,"1111,0920292347378"
LV,2005,R5200,Liquid biofuels,KTOE,,,"2,6","2,6"
LV,2005,R5300,Biogases,KTOE,"3,1130696474634565","2,8419999999999996","0,0","5,955069647463456"
LV,2005,RA000,Renewables and biofuels,KTOE,"260,9521926053311","1114,885","8,448","1384,285192605331"
LV,2005,TOTAL,Total,KTOE,"7054,0","2612,248","979,714","10645,962"
LV,2005,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2006,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,5694754944110059","1116,9389999999999",,"1117,508475494411"
LV,2006,R5200,Liquid biofuels,KTOE,,,"2,4","2,4"
LV,2006,R5300,Biogases,KTOE,"3,0915735167669816","2,532","0,0","5,623573516766982"
LV,2006,RA000,Renewables and biofuels,KTOE,"257,110834049871","1120,263","8,328","1385,701834049871"
LV,2006,TOTAL,Total,KTOE,"7399,0","2630,066","1080,335","11109,400999999998"
LV,2006,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2007,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,42175408426483235","1090,8809999999999",,"1091,3027540842647"
LV,2007,R5200,Liquid biofuels,KTOE,,,"1,7","1,7"
LV,2007,R5300,Biogases,KTOE,"3,149011177987963","2,5549999999999997","0,0","5,7040111779879625"
LV,2007,RA000,Renewables and biofuels,KTOE,"258,0642304385211","1094,188","6,879","1359,131230438521"
LV,2007,TOTAL,Total,KTOE,"7771,0","2582,889","1224,615","11578,503999999999"
LV,2007,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2008,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,44402407566638","1031,3600000000001",,"1031,8040240756666"
LV,2008,R5200,Liquid biofuels,KTOE,,,"2,0","2,0"
LV,2008,R5300,Biogases,KTOE,"3,4063628546861566","2,412","0,0","5,818362854686157"
LV,2008,RA000,Renewables and biofuels,KTOE,"259,5767841788478","1035,238","6,795","1301,6097841788478"
LV,2008,TOTAL,Total,KTOE,"7794,0","2411,07","1159,013","11364,082999999999"
LV,2008,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2009,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,3294926913155632","1184,1979999999999",,"1184,5274926913155"
LV,2009,R5200,Liquid biofuels,KTOE,,,"4,1","4,1"
LV,2009,R5300,Biogases,KTOE,"3,787102321582115","2,7710000000000004","0,0","6,5581023215821155"
LV,2009,RA000,Renewables and biofuels,KTOE,"260,4885640584695","1188,593","8,118","1457,1995640584696"
LV,2009,TOTAL,Total,KTOE,"7223,0","2482,072","1018,947","10724,019"
LV,2009,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2010,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"0,7230438521066207","1014,737",,"1015,4600438521065"
LV,2010,R5200,Liquid biofuels,KTOE,,,"27,2","27,2"
LV,2010,R5300,Biogases,KTOE,"4,874462596732588","4,036","0,0","8,910462596732588"
LV,2010,RA000,Renewables and biofuels,KTOE,"271,201203783319","1020,597","31,396","1323,194203783319"
LV,2010,TOTAL,Total,KTOE,"7500,563","2504,854","1061,99","11067,407"
LV,2010,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2011,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"1,1030094582975063","1047,291",,"1048,3940094582974"
LV,2011,R5200,Liquid biofuels,KTOE,,,"22,349999999999998","22,349999999999998"
LV,2011,R5300,Biogases,KTOE,"9,0591573516767","7,666","0,0","16,7251573516767"
LV,2011,RA000,Renewables and biofuels,KTOE,"282,03052450558897","1056,392","26,822","1365,244524505589"
LV,2011,TOTAL,Total,KTOE,"7338,861999999999","2362,761","935,778","10637,401"
LV,2011,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2012,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"5,538263112639725","1165,9740000000002",,"1171,5122631126399"
LV,2012,R5200,Liquid biofuels,KTOE,,,"19,24","19,24"
LV,2012,R5300,Biogases,KTOE,"19,20687876182287","17,77","0,0","36,976878761822874"
LV,2012,RA000,Renewables and biofuels,KTOE,"303,2265692175408","1185,177","23,904","1512,3075692175407"
LV,2012,TOTAL,Total,KTOE,"7858,223000000001","2507,536","885,8539999999998","11251,613000000001"
LV,2012,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2013,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"18,462166809974203","1140,895",,"1159,3571668099742"
LV,2013,R5200,Liquid biofuels,KTOE,,,"18,740000000000002","18,740000000000002"
LV,2013,R5300,Biogases,KTOE,"24,64196044711952","22,069000000000003","0,0","46,71096044711952"
LV,2013,RA000,Renewables and biofuels,KTOE,"316,64230438521065","1165,114","23,505","1505,2613043852107"
LV,2013,TOTAL,Total,KTOE,"7564,063","2346,632","884,924","10795,618999999999"
LV,2013,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2014,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"27,423559759243332","1195,591",,"1223,0145597592432"
LV,2014,R5200,Liquid biofuels,KTOE,,,"22,02","22,02"
LV,2014,R5300,Biogases,KTOE,"30,09673258813413","26,679","0,0","56,77573258813413"
LV,2014,RA000,Renewables and biofuels,KTOE,"327,2111779879621","1224,42","26,535","1578,1661779879623"
LV,2014,TOTAL,Total,KTOE,"7456,351","2347,869","921,495","10725,715"
LV,2014,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2015,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"32,48357695614789","1106,883",,"1139,366576956148"
LV,2015,R5200,Liquid biofuels,KTOE,,,"22,8","22,8"
LV,2015,R5300,Biogases,KTOE,"33,681083404987106","29,999","0,0","63,6800834049871"
LV,2015,RA000,Renewables and biofuels,KTOE,"330,1306104901118","1138,316","27,237","1495,683610490112"
LV,2015,TOTAL,Total,KTOE,"7354,49","2200,174","977,816","10532,480000000001"
LV,2015,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2016,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"36,706706792777304","1121,2379999999998",,"1157,9447067927772"
LV,2016,R5200,Liquid biofuels,KTOE,,,"10,299999999999999","10,299999999999999"
LV,2016,R5300,Biogases,KTOE,"34,1268271711092","30,811000000000003","0,0","64,9378271711092"
LV,2016,RA000,Renewables and biofuels,KTOE,"328,6342218400688","1153,482","14,908","1497,0242218400685"
LV,2016,TOTAL,Total,KTOE,"7457,41","2226,266","975,5","10659,176"
LV,2016,W6210,Renewable municipal waste,KTOE,"0,0","0,0",,"0,0"
LV,2017,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"45,16577815993121","1232,25",,"1277,4157781599313"
LV,2017,R5200,Liquid biofuels,KTOE,,,"9,33","9,33"
LV,2017,R5300,Biogases,KTOE,"34,854858125537405","32,109","0,0","66,9638581255374"
LV,2017,RA000,Renewables and biofuels,KTOE,"348,9690455717971","1286,823","14,028","1649,8200455717972"
LV,2017,TOTAL,Total,KTOE,"7467,024","2357,004","1026,769","10850,797"
LV,2017,W6210,Renewable municipal waste,KTOE,"0,0","20,172",,"20,172"
LV,2018,R5110-5150_W6000RI,Primary solid biofuels,KTOE,"48,9737747205503","1305,899",,"1354,8727747205503"
LV,2018,R5200,Liquid biofuels,KTOE,,,"36,12","36,12"
LV,2018,R5300,Biogases,KTOE,"32,16337059329321","29,62","0,0","61,78337059329321"
LV,2018,RA000,Renewables and biofuels,KTOE,"351,15692175408424","1374,526","40,684","1766,3669217540844"
LV,2018,TOTAL,Total,KTOE,"7633,7559999999985","2459,177","1057,282","11150,214999999998"
