id,geo,year,siec,unit,GEP_NPUMP_MIX,GEP_RED,GFC_ELC,NMLPRD_MIX,NMLPRD_PURE
8313,PL,2015,RA500,GWH,,"0,0",,,
8314,PL,2015,TOTAL,GWH,,,"164007,006",,
8315,PL,2015,W6210,GWH,,"0,0",,,
8316,PL,2016,E7000,GWH,"197,27900000000002",,,"241,768","2105,828"
8317,PL,2016,R5110-5150_W6000RI,GWH,,"6912,727",,,
8318,PL,2016,R5292P,GWH,,"3,4",,,
8319,PL,2016,R5292SB,GWH,,"0,0",,,
8320,PL,2016,R5292SP,GWH,,"0,0",,,
8321,PL,2016,R5293SB,GWH,,"0,0",,,
8322,PL,2016,R5293SP,GWH,,"0,0",,,
8323,PL,2016,R5300,GWH,,"1027,616",,,
8324,PL,2016,R5300B,GWH,,"0,0",,,
8325,PL,2016,RA000,GWH,,"22465,401",,,
8326,PL,2016,RA100,GWH,,"2347,596",,,
8327,PL,2016,RA200,GWH,,"0,0",,,
8328,PL,2016,RA300,GWH,,"12040,88",,,
8329,PL,2016,RA410,GWH,,"0,0",,,
8330,PL,2016,RA420,GWH,,"123,875",,,
8331,PL,2016,RA500,GWH,,"0,0",,,
8332,PL,2016,TOTAL,GWH,,,"168151,75699999998",,
8333,PL,2016,W6210,GWH,,"12,707",,,
8334,PL,2017,E7000,GWH,"230,18",,,"238,09","2088,842"
8335,PL,2017,R5110-5150_W6000RI,GWH,,"5308,557",,,
8336,PL,2017,R5292P,GWH,,"2,386",,,
8337,PL,2017,R5292SB,GWH,,"0,0",,,
8338,PL,2017,R5292SP,GWH,,"0,0",,,
8339,PL,2017,R5293SB,GWH,,"0,0",,,
8340,PL,2017,R5293SP,GWH,,"0,0",,,
8341,PL,2017,R5300,GWH,,"1096,43",,,
8342,PL,2017,R5300B,GWH,,"0,0",,,
8343,PL,2017,RA000,GWH,,"22548,822",,,
8344,PL,2017,RA100,GWH,,"2326,931",,,
8345,PL,2017,RA200,GWH,,"0,0",,,
8346,PL,2017,RA300,GWH,,"13570,771999999999",,,
8347,PL,2017,RA410,GWH,,"0,0",,,
8348,PL,2017,RA420,GWH,,"165,463",,,
8349,PL,2017,RA500,GWH,,"0,0",,,
8350,PL,2017,TOTAL,GWH,,,"172278,027",,
8351,PL,2017,W6210,GWH,,"80,668",,,
8352,PL,2018,E7000,GWH,"200,72099999999998",,,"240,149","2095,147"
8353,PL,2018,R5110-5150_W6000RI,GWH,,"5333,221",,,
8354,PL,2018,R5292P,GWH,,"2,041",,,
8355,PL,2018,R5292SB,GWH,,"0,0",,,
8356,PL,2018,R5292SP,GWH,,"0,0",,,
8357,PL,2018,R5293SB,GWH,,"0,0",,,
8358,PL,2018,R5293SP,GWH,,"0,0",,,
8359,PL,2018,R5300,GWH,,"1127,623",,,
8360,PL,2018,R5300B,GWH,,"0,0",,,
8361,PL,2018,RA000,GWH,,"22837,542",,,
8362,PL,2018,RA100,GWH,,"2335,297",,,
8363,PL,2018,RA200,GWH,,"0,0",,,
8364,PL,2018,RA300,GWH,,"13655,89",,,
8365,PL,2018,RA410,GWH,,"0,0",,,
8366,PL,2018,RA420,GWH,,"300,488",,,
8367,PL,2018,RA500,GWH,,"0,0",,,
8368,PL,2018,TOTAL,GWH,,,"175316,553",,
8369,PL,2018,W6210,GWH,,"85,023",,,
8370,PT,2004,E7000,GWH,"611,217",,,"963,659","10558,053999999998"
8371,PT,2004,R5110-5150_W6000RI,GWH,,"1264,115",,,
8372,PT,2004,R5292P,GWH,,"0,0",,,
8373,PT,2004,R5292SB,GWH,,"0,0",,,
8374,PT,2004,R5292SP,GWH,,"0,0",,,
8375,PT,2004,R5293SB,GWH,,"0,0",,,
8376,PT,2004,R5293SP,GWH,,"0,0",,,
8377,PT,2004,R5300,GWH,,"14,561",,,
8378,PT,2004,R5300B,GWH,,"0,0",,,
8379,PT,2004,RA000,GWH,,"14037,821000000002",,,
8380,PT,2004,RA100,GWH,,"11521,713",,,
8381,PT,2004,RA200,GWH,,"84,227",,,
8382,PT,2004,RA300,GWH,,"886,951",,,
8383,PT,2004,RA410,GWH,,"0,0",,,
8384,PT,2004,RA420,GWH,,"3,0",,,
8385,PT,2004,RA500,GWH,,"0,0",,,
8386,PT,2004,TOTAL,GWH,,,"51250,975",,
8387,PT,2004,W6210,GWH,,"263,254",,,
8388,PT,2005,E7000,GWH,"296,978",,,"1138,479","10002,388"
8389,PT,2005,R5110-5150_W6000RI,GWH,,"1349,896",,,
8390,PT,2005,R5292P,GWH,,"0,0",,,
8391,PT,2005,R5292SB,GWH,,"0,0",,,
8392,PT,2005,R5292SP,GWH,,"0,0",,,
8393,PT,2005,R5293SB,GWH,,"0,0",,,
8394,PT,2005,R5293SP,GWH,,"0,0",,,
8395,PT,2005,R5300,GWH,,"34,658",,,
8396,PT,2005,R5300B,GWH,,"0,0",,,
8397,PT,2005,RA000,GWH,,"14646,787",,,
8398,PT,2005,RA100,GWH,,"11140,867",,,
8399,PT,2005,RA200,GWH,,"70,911",,,
8400,PT,2005,RA300,GWH,,"1751,316",,,
8401,PT,2005,RA410,GWH,,"0,0",,,
8402,PT,2005,RA420,GWH,,"3,0",,,
8403,PT,2005,RA500,GWH,,"0,0",,,
8404,PT,2005,TOTAL,GWH,,,"52870,253",,
8405,PT,2005,W6210,GWH,,"296,139",,,
8406,PT,2006,E7000,GWH,"1011,965",,,"1131,312","9935,954"
8407,PT,2006,R5110-5150_W6000RI,GWH,,"1379,5620000000001",,,
8408,PT,2006,R5292P,GWH,,"0,0",,,
8409,PT,2006,R5292SB,GWH,,"0,0",,,
8410,PT,2006,R5292SP,GWH,,"0,0",,,
8411,PT,2006,R5293SB,GWH,,"0,0",,,
8412,PT,2006,R5293SP,GWH,,"0,0",,,
8413,PT,2006,R5300,GWH,,"32,641999999999996",,,
8414,PT,2006,R5300B,GWH,,"0,0",,,
8415,PT,2006,RA000,GWH,,"15799,008999999998",,,
8416,PT,2006,RA100,GWH,,"11067,266000000001",,,
8417,PT,2006,RA200,GWH,,"85,223",,,
8418,PT,2006,RA300,GWH,,"2936,7259999999997",,,
8419,PT,2006,RA410,GWH,,"0,0",,,
8420,PT,2006,RA420,GWH,,"4,8",,,
8421,PT,2006,RA500,GWH,,"0,0",,,
8422,PT,2006,TOTAL,GWH,,,"53907,236",,
8423,PT,2006,W6210,GWH,,"292,79",,,
8424,PT,2007,E7000,GWH,"953,303",,,"1156,115","10190,705"
8425,PT,2007,R5110-5150_W6000RI,GWH,,"1530,266",,,
8426,PT,2007,R5292P,GWH,,"0,0",,,
8427,PT,2007,R5292SB,GWH,,"0,0",,,
8428,PT,2007,R5292SP,GWH,,"0,0",,,
8429,PT,2007,R5293SB,GWH,,"0,0",,,
8430,PT,2007,R5293SP,GWH,,"0,0",,,
8431,PT,2007,R5300,GWH,,"58,056999999999995",,,
8432,PT,2007,R5300B,GWH,,"0,0",,,
8433,PT,2007,RA000,GWH,,"17531,362",,,
8434,PT,2007,RA100,GWH,,"11346,819",,,
8435,PT,2007,RA200,GWH,,"200,99",,,
8436,PT,2007,RA300,GWH,,"4095,6059999999998",,,
8437,PT,2007,RA410,GWH,,"0,0",,,
8438,PT,2007,RA420,GWH,,"24,0",,,
8439,PT,2007,RA500,GWH,,"0,0",,,
8440,PT,2007,TOTAL,GWH,,,"54301,971",,
8441,PT,2007,W6210,GWH,,"275,624",,,
8442,PT,2008,E7000,GWH,"720,077",,,"1138,925","9987,855"
8443,PT,2008,R5110-5150_W6000RI,GWH,,"1500,4470000000001",,,
8444,PT,2008,R5292P,GWH,,"0,0",,,
8445,PT,2008,R5292SB,GWH,,"0,0",,,
8446,PT,2008,R5292SP,GWH,,"0,0",,,
8447,PT,2008,R5293SB,GWH,,"0,0",,,
8448,PT,2008,R5293SP,GWH,,"0,0",,,
8449,PT,2008,R5300,GWH,,"71,385",,,
8450,PT,2008,R5300B,GWH,,"0,0",,,
8451,PT,2008,RA000,GWH,,"18693,811999999998",,,
8452,PT,2008,RA100,GWH,,"11126,778999999999",,,
8453,PT,2008,RA200,GWH,,"191,64700000000002",,,
8454,PT,2008,RA300,GWH,,"5482,395",,,
8455,PT,2008,RA410,GWH,,"0,0",,,
8456,PT,2008,RA420,GWH,,"40,534",,,
8457,PT,2008,RA500,GWH,,"0,0",,,
8458,PT,2008,TOTAL,GWH,,,"54879,71400000001",,
8459,PT,2008,W6210,GWH,,"280,625",,,
8460,PT,2009,E7000,GWH,"741,8380000000001",,,"1103,559","9828,287"
8461,PT,2009,R5110-5150_W6000RI,GWH,,"1713,0279999999998",,,
8462,PT,2009,R5292P,GWH,,"0,0",,,
8463,PT,2009,R5292SB,GWH,,"0,0",,,
8464,PT,2009,R5292SP,GWH,,"0,0",,,
8465,PT,2009,R5293SB,GWH,,"0,0",,,
8466,PT,2009,R5293SP,GWH,,"0,0",,,
8467,PT,2009,R5300,GWH,,"83,039",,,
8468,PT,2009,R5300B,GWH,,"0,0",,,
8469,PT,2009,RA000,GWH,,"20364,531000000003",,,
8470,PT,2009,RA100,GWH,,"10931,846000000001",,,
8471,PT,2009,RA200,GWH,,"183,937",,,
8472,PT,2009,RA300,GWH,,"7002,9580000000005",,,
8473,PT,2009,RA410,GWH,,"0,0",,,
8474,PT,2009,RA420,GWH,,"160,0",,,
8475,PT,2009,RA500,GWH,,"0,0",,,
8476,PT,2009,TOTAL,GWH,,,"54216,302",,
8477,PT,2009,W6210,GWH,,"289,724",,,
8478,PT,2010,E7000,GWH,"2183,455",,,"1168,402","10260,386999999999"
8479,PT,2010,R5110-5150_W6000RI,GWH,,"2225,562",,,
8480,PT,2010,R5292P,GWH,,"0,0",,,
8481,PT,2010,R5292SB,GWH,,"0,0",,,
8482,PT,2010,R5292SP,GWH,,"0,0",,,
8483,PT,2010,R5293SB,GWH,,"0,0",,,
8484,PT,2010,R5293SP,GWH,,"0,0",,,
8485,PT,2010,R5300,GWH,,"99,62299999999999",,,
8486,PT,2010,R5300B,GWH,,"0,0",,,
8487,PT,2010,RA000,GWH,,"22851,957000000002",,,
8488,PT,2010,RA100,GWH,,"11428,79",,,
8489,PT,2010,RA200,GWH,,"197,095",,,
8490,PT,2010,RA300,GWH,,"8401,053",,,
8491,PT,2010,RA410,GWH,,"0,0",,,
8492,PT,2010,RA420,GWH,,"211,33",,,
8493,PT,2010,RA500,GWH,,"0,0",,,
8494,PT,2010,TOTAL,GWH,,,"56274,073",,
8495,PT,2010,W6210,GWH,,"288,504",,,
8496,PT,2011,E7000,GWH,"1065,402",,,"1128,113","10989,441"
8497,PT,2011,R5110-5150_W6000RI,GWH,,"2466,9629999999997",,,
8498,PT,2011,R5292P,GWH,,"0,0",,,
8499,PT,2011,R5292SB,GWH,,"0,0",,,
8500,PT,2011,R5292SP,GWH,,"0,0",,,
8501,PT,2011,R5293SB,GWH,,"0,0",,,
8502,PT,2011,R5293SP,GWH,,"0,0",,,
8503,PT,2011,R5300,GWH,,"160,714",,,
8504,PT,2011,R5300B,GWH,,"0,0",,,
8505,PT,2011,RA000,GWH,,"25023,4",,,
8506,PT,2011,RA100,GWH,,"12117,553999999998",,,
8507,PT,2011,RA200,GWH,,"210,418",,,
8508,PT,2011,RA300,GWH,,"9491,954",,,
8509,PT,2011,RA410,GWH,,"0,0",,,
8510,PT,2011,RA420,GWH,,"279,92900000000003",,,
8511,PT,2011,RA500,GWH,,"0,0",,,
8512,PT,2011,TOTAL,GWH,,,"54660,316",,
8513,PT,2011,W6210,GWH,,"295,868",,,
8514,PT,2012,E7000,GWH,"595,385",,,"1330,8270000000002","10205,860999999999"
8515,PT,2012,R5110-5150_W6000RI,GWH,,"2496,16",,,
8516,PT,2012,R5292P,GWH,,"0,0",,,
8517,PT,2012,R5292SB,GWH,,"0,0",,,
8518,PT,2012,R5292SP,GWH,,"0,0",,,
8519,PT,2012,R5293SB,GWH,,"0,0",,,
8520,PT,2012,R5293SP,GWH,,"0,0",,,
8521,PT,2012,R5300,GWH,,"209,47",,,
8522,PT,2012,R5300B,GWH,,"0,0",,,
8523,PT,2012,RA000,GWH,,"25387,542999999998",,,
8524,PT,2012,RA100,GWH,,"11536,688",,,
8525,PT,2012,RA200,GWH,,"146,464",,,
8526,PT,2012,RA300,GWH,,"10361,088",,,
8527,PT,2012,RA410,GWH,,"0,0",,,
8528,PT,2012,RA420,GWH,,"392,645",,,
8529,PT,2012,RA500,GWH,,"0,003",,,
8530,PT,2012,TOTAL,GWH,,,"53441,669",,
8531,PT,2012,W6210,GWH,,"245,025",,,
8532,PT,2013,E7000,GWH,"1795,5439999999999",,,"1343,201","9971,454"
8533,PT,2013,R5110-5150_W6000RI,GWH,,"2515,8520000000003",,,
8534,PT,2013,R5292P,GWH,,"0,0",,,
8535,PT,2013,R5292SB,GWH,,"0,0",,,
8536,PT,2013,R5292SP,GWH,,"0,0",,,
8537,PT,2013,R5293SB,GWH,,"0,0",,,
8538,PT,2013,R5293SP,GWH,,"0,0",,,
8539,PT,2013,R5300,GWH,,"249,592",,,
8540,PT,2013,R5300B,GWH,,"0,0",,,
8541,PT,2013,RA000,GWH,,"26176,514",,,
8542,PT,2013,RA100,GWH,,"11314,655",,,
8543,PT,2013,RA200,GWH,,"196,583",,,
8544,PT,2013,RA300,GWH,,"11135,043",,,
8545,PT,2013,RA410,GWH,,"0,0",,,
8546,PT,2013,RA420,GWH,,"479,14",,,
8547,PT,2013,RA500,GWH,,"0,002",,,
8548,PT,2013,TOTAL,GWH,,,"53311,42",,
8549,PT,2013,W6210,GWH,,"285,647",,,
8550,PT,2014,E7000,GWH,"1856,851",,,"1453,408","10391,161"
8551,PT,2014,R5110-5150_W6000RI,GWH,,"2530,3289999999997",,,
8552,PT,2014,R5292P,GWH,,"0,0",,,
8553,PT,2014,R5292SB,GWH,,"0,0",,,
8554,PT,2014,R5292SP,GWH,,"0,0",,,
8555,PT,2014,R5293SB,GWH,,"0,0",,,
8556,PT,2014,R5293SP,GWH,,"0,0",,,
8557,PT,2014,R5300,GWH,,"277,096",,,
8558,PT,2014,R5300B,GWH,,"0,0",,,
8559,PT,2014,RA000,GWH,,"27517,2",,,
8560,PT,2014,RA100,GWH,,"11844,569",,,
8561,PT,2014,RA200,GWH,,"205,38",,,
8562,PT,2014,RA300,GWH,,"11792,025",,,
8563,PT,2014,RA410,GWH,,"0,0",,,
8564,PT,2014,RA420,GWH,,"627,316",,,
8565,PT,2014,RA500,GWH,,"0,026000000000000002",,,
8566,PT,2014,TOTAL,GWH,,,"52862,617",,
8567,PT,2014,W6210,GWH,,"240,459",,,
8568,PT,2015,E7000,GWH,"735,585",,,"1756,635","10314,241"
8569,PT,2015,R5110-5150_W6000RI,GWH,,"2518,022",,,
8570,PT,2015,R5292P,GWH,,"0,0",,,
8571,PT,2015,R5292SB,GWH,,"0,0",,,
8572,PT,2015,R5292SP,GWH,,"0,0",,,
8573,PT,2015,R5293SB,GWH,,"0,0",,,
8574,PT,2015,R5293SP,GWH,,"0,0",,,
8575,PT,2015,R5300,GWH,,"293,939",,,
8576,PT,2015,R5300B,GWH,,"0,0",,,
8577,PT,2015,RA000,GWH,,"28177,412",,,
8578,PT,2015,RA100,GWH,,"12070,876",,,
8579,PT,2015,RA200,GWH,,"203,567",,,
8580,PT,2015,RA300,GWH,,"12002,864",,,
8581,PT,2015,RA410,GWH,,"0,0",,,
8582,PT,2015,RA420,GWH,,"796,155",,,
8583,PT,2015,RA500,GWH,,"0,027000000000000003",,,
8584,PT,2015,TOTAL,GWH,,,"53552,6",,
8585,PT,2015,W6210,GWH,,"291,962",,,
8586,PT,2016,E7000,GWH,"2481,7",,,"2389,34","10276,331"
8587,PT,2016,R5110-5150_W6000RI,GWH,,"2481,085",,,
8588,PT,2016,R5292P,GWH,,"0,0",,,
8589,PT,2016,R5292SB,GWH,,"0,0",,,
8590,PT,2016,R5292SP,GWH,,"0,0",,,
8591,PT,2016,R5293SB,GWH,,"0,0",,,
8592,PT,2016,R5293SP,GWH,,"0,0",,,
8593,PT,2016,R5300,GWH,,"284,557",,,
8594,PT,2016,R5300B,GWH,,"0,0",,,
8595,PT,2016,RA000,GWH,,"29291,254",,,
8596,PT,2016,RA100,GWH,,"12665,671",,,
8597,PT,2016,RA200,GWH,,"171,577",,,
8598,PT,2016,RA300,GWH,,"12512,912",,,
8599,PT,2016,RA410,GWH,,"0,0",,,
8600,PT,2016,RA420,GWH,,"870,6030000000001",,,
8601,PT,2016,RA500,GWH,,"0,045",,,
8602,PT,2016,TOTAL,GWH,,,"54253,143",,
8603,PT,2016,W6210,GWH,,"304,80400000000003",,,
8604,PT,2017,E7000,GWH,"865,5",,,"2539,406","10080,981"
8605,PT,2017,R5110-5150_W6000RI,GWH,,"2573,4829999999997",,,
8606,PT,2017,R5292P,GWH,,"0,0",,,
8607,PT,2017,R5292SB,GWH,,"0,0",,,
8608,PT,2017,R5292SP,GWH,,"0,0",,,
8609,PT,2017,R5293SB,GWH,,"0,0",,,
8610,PT,2017,R5293SP,GWH,,"0,0",,,
8611,PT,2017,R5300,GWH,,"286,533",,,
8612,PT,2017,R5300B,GWH,,"0,0",,,
8613,PT,2017,RA000,GWH,,"29799,537",,,
8614,PT,2017,RA100,GWH,,"12620,386999999999",,,
8615,PT,2017,RA200,GWH,,"216,65900000000002",,,
8616,PT,2017,RA300,GWH,,"12750,642",,,
8617,PT,2017,RA410,GWH,,"0,0",,,
8618,PT,2017,RA420,GWH,,"991,546",,,
8619,PT,2017,RA500,GWH,,"0,006",,,
8620,PT,2017,TOTAL,GWH,,,"55013,100999999995",,
8621,PT,2017,W6210,GWH,,"360,281",,,
8622,PT,2018,E7000,GWH,"1935,2",,,"2399,113","9692,26"
8623,PT,2018,R5110-5150_W6000RI,GWH,,"2557,605",,,
8624,PT,2018,R5292P,GWH,,"0,0",,,
8625,PT,2018,R5292SB,GWH,,"0,0",,,
8626,PT,2018,R5292SP,GWH,,"0,0",,,
8627,PT,2018,R5293SB,GWH,,"0,0",,,
8628,PT,2018,R5293SP,GWH,,"0,0",,,
8629,PT,2018,R5300,GWH,,"271,373",,,
8630,PT,2018,R5300B,GWH,,"0,0",,,
8631,PT,2018,RA000,GWH,,"29090,962000000003",,,
8632,PT,2018,RA100,GWH,,"12091,373",,,
8633,PT,2018,RA200,GWH,,"230,387",,,
8634,PT,2018,RA300,GWH,,"12607,461000000001",,,
8635,PT,2018,RA410,GWH,,"0,0",,,
8636,PT,2018,RA420,GWH,,"1005,8960000000001",,,
8637,PT,2018,RA500,GWH,,"0,0",,,
8638,PT,2018,TOTAL,GWH,,,"55744,234000000004",,
8639,PT,2018,W6210,GWH,,"326,868",,,
8640,RO,2004,E7000,GWH,"0,0",,,"0,0","15721,21"
8641,RO,2004,R5110-5150_W6000RI,GWH,,"4,0",,,
8642,RO,2004,R5292P,GWH,,"0,0",,,
8643,RO,2004,R5292SB,GWH,,"0,0",,,
8644,RO,2004,R5292SP,GWH,,"0,0",,,
8645,RO,2004,R5293SB,GWH,,"0,0",,,
8646,RO,2004,R5293SP,GWH,,"0,0",,,
8647,RO,2004,R5300,GWH,,"0,0",,,
8648,RO,2004,R5300B,GWH,,"0,0",,,
8649,RO,2004,RA000,GWH,,"15725,21",,,
8650,RO,2004,RA100,GWH,,"15721,21",,,
8651,RO,2004,RA200,GWH,,"0,0",,,
8652,RO,2004,RA300,GWH,,"0,0",,,
8653,RO,2004,RA410,GWH,,"0,0",,,
8654,RO,2004,RA420,GWH,,"0,0",,,
8655,RO,2004,RA500,GWH,,"0,0",,,
8656,RO,2004,TOTAL,GWH,,,"55317,0",,
8657,RO,2004,W6210,GWH,,"0,0",,,
8658,RO,2005,E7000,GWH,"0,0",,,"0,0","16254,618"
8659,RO,2005,R5110-5150_W6000RI,GWH,,"6,0",,,
8660,RO,2005,R5292P,GWH,,"0,0",,,
8661,RO,2005,R5292SB,GWH,,"0,0",,,
8662,RO,2005,R5292SP,GWH,,"0,0",,,
8663,RO,2005,R5293SB,GWH,,"0,0",,,
8664,RO,2005,R5293SP,GWH,,"0,0",,,
8665,RO,2005,R5300,GWH,,"0,0",,,
8666,RO,2005,R5300B,GWH,,"0,0",,,
8667,RO,2005,RA000,GWH,,"16260,618",,,
8668,RO,2005,RA100,GWH,,"16254,618",,,
8669,RO,2005,RA200,GWH,,"0,0",,,
8670,RO,2005,RA300,GWH,,"0,0",,,
8671,RO,2005,RA410,GWH,,"0,0",,,
8672,RO,2005,RA420,GWH,,"0,0",,,
8673,RO,2005,RA500,GWH,,"0,0",,,
8674,RO,2005,TOTAL,GWH,,,"56510,0",,
8675,RO,2005,W6210,GWH,,"0,0",,,
8676,RO,2006,E7000,GWH,"0,0",,,"0,0","16385,931"
8677,RO,2006,R5110-5150_W6000RI,GWH,,"4,453",,,
8678,RO,2006,R5292P,GWH,,"0,0",,,
8679,RO,2006,R5292SB,GWH,,"0,0",,,
8680,RO,2006,R5292SP,GWH,,"0,0",,,
8681,RO,2006,R5293SB,GWH,,"0,0",,,
8682,RO,2006,R5293SP,GWH,,"0,0",,,
8683,RO,2006,R5300,GWH,,"0,0",,,
8684,RO,2006,R5300B,GWH,,"0,0",,,
8685,RO,2006,RA000,GWH,,"16390,384",,,
8686,RO,2006,RA100,GWH,,"16385,931",,,
8687,RO,2006,RA200,GWH,,"0,0",,,
8688,RO,2006,RA300,GWH,,"0,0",,,
8689,RO,2006,RA410,GWH,,"0,0",,,
8690,RO,2006,RA420,GWH,,"0,0",,,
8691,RO,2006,RA500,GWH,,"0,0",,,
8692,RO,2006,TOTAL,GWH,,,"58424,0",,
8693,RO,2006,W6210,GWH,,"0,0",,,
8694,RO,2007,E7000,GWH,"0,0",,,"0,0","16709,811999999998"
8695,RO,2007,R5110-5150_W6000RI,GWH,,"33,678000000000004",,,
8696,RO,2007,R5292P,GWH,,"0,0",,,
8697,RO,2007,R5292SB,GWH,,"0,0",,,
8698,RO,2007,R5292SP,GWH,,"0,0",,,
8699,RO,2007,R5293SB,GWH,,"0,0",,,
8700,RO,2007,R5293SP,GWH,,"0,0",,,
8701,RO,2007,R5300,GWH,,"2,318",,,
8702,RO,2007,R5300B,GWH,,"0,0",,,
8703,RO,2007,RA000,GWH,,"16747,522",,,
8704,RO,2007,RA100,GWH,,"16709,811999999998",,,
8705,RO,2007,RA200,GWH,,"0,0",,,
8706,RO,2007,RA300,GWH,,"1,714",,,
8707,RO,2007,RA410,GWH,,"0,0",,,
8708,RO,2007,RA420,GWH,,"0,0",,,
8709,RO,2007,RA500,GWH,,"0,0",,,
8710,RO,2007,TOTAL,GWH,,,"59583,0",,
8711,RO,2007,W6210,GWH,,"0,0",,,
8712,RO,2008,E7000,GWH,"0,0",,,"0,0","17015,786"
8713,RO,2008,R5110-5150_W6000RI,GWH,,"23,061",,,
8714,RO,2008,R5292P,GWH,,"0,0",,,
8715,RO,2008,R5292SB,GWH,,"0,0",,,
8716,RO,2008,R5292SP,GWH,,"0,0",,,
8717,RO,2008,R5293SB,GWH,,"0,0",,,
8718,RO,2008,R5293SP,GWH,,"0,0",,,
8719,RO,2008,R5300,GWH,,"0,82",,,
8720,RO,2008,R5300B,GWH,,"0,0",,,
8721,RO,2008,RA000,GWH,,"17043,941000000003",,,
8722,RO,2008,RA100,GWH,,"17015,786",,,
8723,RO,2008,RA200,GWH,,"0,0",,,
8724,RO,2008,RA300,GWH,,"4,2669999999999995",,,
8725,RO,2008,RA410,GWH,,"0,0",,,
8726,RO,2008,RA420,GWH,,"0,008",,,
8727,RO,2008,RA500,GWH,,"0,0",,,
8728,RO,2008,TOTAL,GWH,,,"60708,0",,
8729,RO,2008,W6210,GWH,,"0,0",,,
8730,RO,2009,E7000,GWH,"0,0",,,"0,0","17109,43"
8731,RO,2009,R5110-5150_W6000RI,GWH,,"10,13",,,
8732,RO,2009,R5292P,GWH,,"0,0",,,
8733,RO,2009,R5292SB,GWH,,"0,0",,,
8734,RO,2009,R5292SP,GWH,,"0,0",,,
8735,RO,2009,R5293SB,GWH,,"0,0",,,
8736,RO,2009,R5293SP,GWH,,"0,0",,,
8737,RO,2009,R5300,GWH,,"0,409",,,
8738,RO,2009,R5300B,GWH,,"0,0",,,
8739,RO,2009,RA000,GWH,,"17129,708",,,
8740,RO,2009,RA100,GWH,,"17109,43",,,
8741,RO,2009,RA200,GWH,,"0,0",,,
8742,RO,2009,RA300,GWH,,"9,714",,,
8743,RO,2009,RA410,GWH,,"0,0",,,
8744,RO,2009,RA420,GWH,,"0,025",,,
8745,RO,2009,RA500,GWH,,"0,0",,,
8746,RO,2009,TOTAL,GWH,,,"55446,380999999994",,
8747,RO,2009,W6210,GWH,,"0,0",,,
8748,RO,2010,E7000,GWH,"0,0",,,"0,0","17315,426"
8749,RO,2010,R5110-5150_W6000RI,GWH,,"109,836",,,
8750,RO,2010,R5292P,GWH,,"0,0",,,
8751,RO,2010,R5292SB,GWH,,"0,0",,,
8752,RO,2010,R5292SP,GWH,,"0,0",,,
8753,RO,2010,R5293SB,GWH,,"0,0",,,
8754,RO,2010,R5293SP,GWH,,"0,0",,,
8755,RO,2010,R5300,GWH,,"0,654",,,
8756,RO,2010,R5300B,GWH,,"0,0",,,
8757,RO,2010,RA000,GWH,,"17723,879",,,
8758,RO,2010,RA100,GWH,,"17315,426",,,
8759,RO,2010,RA200,GWH,,"0,0",,,
8760,RO,2010,RA300,GWH,,"297,927",,,
8761,RO,2010,RA410,GWH,,"0,0",,,
8762,RO,2010,RA420,GWH,,"0,036000000000000004",,,
8763,RO,2010,RA500,GWH,,"0,0",,,
8764,RO,2010,TOTAL,GWH,,,"58344,902",,
8765,RO,2010,W6210,GWH,,"0,0",,,
8766,RO,2011,E7000,GWH,"0,0",,,"0,0","17209,959"
8767,RO,2011,R5110-5150_W6000RI,GWH,,"188,12900000000002",,,
8768,RO,2011,R5292P,GWH,,"0,0",,,
8769,RO,2011,R5292SB,GWH,,"0,0",,,
8770,RO,2011,R5292SP,GWH,,"0,0",,,
8771,RO,2011,R5293SB,GWH,,"0,0",,,
8772,RO,2011,R5293SP,GWH,,"0,0",,,
8773,RO,2011,R5300,GWH,,"8,561",,,
8774,RO,2011,R5300B,GWH,,"0,0",,,
8775,RO,2011,RA000,GWH,,"18707,605",,,
8776,RO,2011,RA100,GWH,,"17209,959",,,
8777,RO,2011,RA200,GWH,,"0,0",,,
8778,RO,2011,RA300,GWH,,"1299,53",,,
8779,RO,2011,RA410,GWH,,"0,0",,,
8780,RO,2011,RA420,GWH,,"1,4269999999999998",,,
8781,RO,2011,RA500,GWH,,"0,0",,,
8782,RO,2011,TOTAL,GWH,,,"60093,140999999996",,
8783,RO,2011,W6210,GWH,,"0,0",,,
8784,RO,2012,E7000,GWH,"0,0",,,"0,0","16948,74"
8785,RO,2012,R5110-5150_W6000RI,GWH,,"192,29",,,
8786,RO,2012,R5292P,GWH,,"0,0",,,
8787,RO,2012,R5292SB,GWH,,"0,0",,,
8788,RO,2012,R5292SP,GWH,,"0,0",,,
8789,RO,2012,R5293SB,GWH,,"0,0",,,
8790,RO,2012,R5293SP,GWH,,"0,0",,,
8791,RO,2012,R5300,GWH,,"19,399",,,
8792,RO,2012,R5300B,GWH,,"0,0",,,
8793,RO,2012,RA000,GWH,,"19813,563000000002",,,
8794,RO,2012,RA100,GWH,,"16948,74",,,
8795,RO,2012,RA200,GWH,,"0,0",,,
8796,RO,2012,RA300,GWH,,"2645,135",,,
8797,RO,2012,RA410,GWH,,"0,0",,,
8798,RO,2012,RA420,GWH,,"7,997999999999999",,,
8799,RO,2012,RA500,GWH,,"0,0",,,
8800,RO,2012,TOTAL,GWH,,,"59027,066",,
8801,RO,2012,W6210,GWH,,"0,0",,,
8802,RO,2013,E7000,GWH,"0,0",,,"0,0","16109,028999999999"
